times,Units,parameter,value
2008-08-19 06:30:00,F,Water_Temperature,74.45
2008-08-19 06:30:00,V,Bat,13.7
2008-08-19 07:00:00,%,ODOSat,102.3
2008-08-19 07:00:00,NTU+,Turb+,13.47
2008-08-19 07:00:00,F,Water_Temperature,74.33
2008-08-19 07:00:00,ÂµS/cm,Sp Cond,305.0
2008-08-19 07:00:00,V,Bat,13.7
2008-08-19 07:00:00,mg/L,Dissolved_Oxygen,8.68
2008-08-19 07:30:00,F,Water_Temperature,74.25
2008-08-19 07:30:00,%,ODOSat,102.0
2008-08-19 07:30:00,NTU+,Turb+,13.4
2008-08-19 07:30:00,V,Bat,14.1
2008-08-19 07:30:00,ÂµS/cm,Sp Cond,305.0
2008-08-19 07:30:00,mg/L,Dissolved_Oxygen,8.67
2008-08-19 08:00:00,NTU+,Turb+,13.0
2008-08-19 08:00:00,%,ODOSat,102.8
2008-08-19 08:00:00,mg/L,Dissolved_Oxygen,8.74
2008-08-19 08:00:00,V,Bat,14.2
2008-08-19 08:00:00,F,Water_Temperature,74.2
2008-08-19 08:00:00,ÂµS/cm,Sp Cond,305.0
2008-08-19 08:30:00,ÂµS/cm,Sp Cond,305.0
2008-08-19 08:30:00,%,ODOSat,103.3
2008-08-19 08:30:00,NTU+,Turb+,11.87
2008-08-19 08:30:00,F,Water_Temperature,74.17
2008-08-19 08:30:00,V,Bat,14.3
2008-08-19 08:30:00,mg/L,Dissolved_Oxygen,8.78
2008-08-19 09:00:00,%,ODOSat,103.9
2008-08-19 09:00:00,V,Bat,14.4
2008-08-19 09:00:00,F,Water_Temperature,74.13
2008-08-19 09:00:00,NTU+,Turb+,11.4
2008-08-19 09:00:00,ÂµS/cm,Sp Cond,305.0
2008-08-19 09:00:00,mg/L,Dissolved_Oxygen,8.84
2008-08-19 09:30:00,F,Water_Temperature,74.18
2008-08-19 09:30:00,%,ODOSat,104.9
2008-08-19 09:30:00,NTU+,Turb+,9.9
2008-08-19 09:30:00,ÂµS/cm,Sp Cond,304.0
2008-08-19 09:30:00,V,Bat,14.3
2008-08-19 09:30:00,mg/L,Dissolved_Oxygen,8.92
2008-08-19 10:00:00,V,Bat,14.3
2008-08-19 10:00:00,NTU+,Turb+,9.53
2008-08-19 10:00:00,ÂµS/cm,Sp Cond,304.0
2008-08-19 10:00:00,%,ODOSat,105.6
2008-08-19 10:00:00,F,Water_Temperature,74.27
2008-08-19 10:00:00,mg/L,Dissolved_Oxygen,8.97
2008-08-19 10:30:00,mg/L,Dissolved_Oxygen,9.06
2008-08-19 10:30:00,NTU+,Turb+,8.2
2008-08-19 10:30:00,V,Bat,14.3
2008-08-19 10:30:00,F,Water_Temperature,74.36
2008-08-19 10:30:00,ÂµS/cm,Sp Cond,303.0
2008-08-19 10:30:00,%,ODOSat,106.7
2008-08-19 11:00:00,%,ODOSat,107.4
2008-08-19 11:00:00,mg/L,Dissolved_Oxygen,9.11
2008-08-19 11:00:00,NTU+,Turb+,7.7
2008-08-19 11:00:00,V,Bat,14.3
2008-08-19 11:00:00,ÂµS/cm,Sp Cond,302.0
2008-08-19 11:00:00,F,Water_Temperature,74.43
2008-08-19 11:30:00,%,ODOSat,107.9
2008-08-19 11:30:00,mg/L,Dissolved_Oxygen,9.14
2008-08-19 11:30:00,NTU+,Turb+,7.47
2008-08-19 11:30:00,V,Bat,14.3
2008-08-19 11:30:00,F,Water_Temperature,74.54
2008-08-19 11:30:00,ÂµS/cm,Sp Cond,302.0
2008-08-19 12:00:00,%,ODOSat,108.6
2008-08-19 12:00:00,ÂµS/cm,Sp Cond,302.0
2008-08-19 12:00:00,F,Water_Temperature,74.65
2008-08-19 12:00:00,V,Bat,14.3
2008-08-19 12:00:00,NTU+,Turb+,7.33
2008-08-19 12:00:00,mg/L,Dissolved_Oxygen,9.19
2008-08-19 12:30:00,F,Water_Temperature,74.76
2008-08-19 12:30:00,%,ODOSat,109.1
2008-08-19 12:30:00,V,Bat,14.2
2008-08-19 12:30:00,NTU+,Turb+,6.93
2008-08-19 12:30:00,ÂµS/cm,Sp Cond,302.0
2008-08-19 12:30:00,mg/L,Dissolved_Oxygen,9.22
2008-08-19 13:00:00,ÂµS/cm,Sp Cond,302.0
2008-08-19 13:00:00,V,Bat,14.4
2008-08-19 13:00:00,mg/L,Dissolved_Oxygen,9.24
2008-08-19 13:00:00,%,ODOSat,109.5
2008-08-19 13:00:00,NTU+,Turb+,6.63
2008-08-19 13:00:00,F,Water_Temperature,74.9
2008-08-19 13:30:00,V,Bat,14.3
2008-08-19 13:30:00,F,Water_Temperature,74.94
2008-08-19 13:30:00,%,ODOSat,109.8
2008-08-19 13:30:00,NTU+,Turb+,6.47
2008-08-19 13:30:00,ÂµS/cm,Sp Cond,302.0
2008-08-19 13:30:00,mg/L,Dissolved_Oxygen,9.26
2008-08-19 14:00:00,mg/L,Dissolved_Oxygen,9.29
2008-08-19 14:00:00,%,ODOSat,110.0
2008-08-19 14:00:00,V,Bat,14.3
2008-08-19 14:00:00,ÂµS/cm,Sp Cond,302.0
2008-08-19 14:00:00,F,Water_Temperature,74.89
2008-08-19 14:00:00,NTU+,Turb+,6.37
2008-08-19 14:30:00,NTU+,Turb+,6.13
2008-08-19 14:30:00,ÂµS/cm,Sp Cond,300.0
2008-08-19 14:30:00,F,Water_Temperature,74.89
2008-08-19 14:30:00,%,ODOSat,110.3
2008-08-19 14:30:00,mg/L,Dissolved_Oxygen,9.31
2008-08-19 14:30:00,V,Bat,14.3
2008-08-19 15:00:00,V,Bat,14.3
2008-08-19 15:00:00,F,Water_Temperature,74.85
2008-08-19 15:00:00,%,ODOSat,110.3
2008-08-19 15:00:00,ÂµS/cm,Sp Cond,299.0
2008-08-19 15:00:00,NTU+,Turb+,6.0
2008-08-19 15:00:00,mg/L,Dissolved_Oxygen,9.31
2008-08-19 15:30:00,V,Bat,14.2
2008-08-19 15:30:00,mg/L,Dissolved_Oxygen,9.31
2008-08-19 15:30:00,ÂµS/cm,Sp Cond,299.0
2008-08-19 15:30:00,NTU+,Turb+,5.8
2008-08-19 15:30:00,%,ODOSat,110.2
2008-08-19 15:30:00,F,Water_Temperature,74.74
2008-08-19 16:00:00,V,Bat,13.9
2008-08-19 16:00:00,NTU+,Turb+,5.6
2008-08-19 16:00:00,%,ODOSat,109.9
2008-08-19 16:00:00,mg/L,Dissolved_Oxygen,9.3
2008-08-19 16:00:00,ÂµS/cm,Sp Cond,300.0
2008-08-19 16:00:00,F,Water_Temperature,74.66
2008-08-19 16:30:00,ÂµS/cm,Sp Cond,299.0
2008-08-19 16:30:00,%,ODOSat,109.5
2008-08-19 16:30:00,NTU+,Turb+,5.37
2008-08-19 16:30:00,F,Water_Temperature,74.54
2008-08-19 16:30:00,V,Bat,13.4
2008-08-19 16:30:00,mg/L,Dissolved_Oxygen,9.28
2008-08-19 17:00:00,V,Bat,13.3
2008-08-19 17:00:00,ÂµS/cm,Sp Cond,299.0
2008-08-19 17:00:00,mg/L,Dissolved_Oxygen,9.24
2008-08-19 17:00:00,NTU+,Turb+,5.27
2008-08-19 17:00:00,%,ODOSat,109.0
2008-08-19 17:00:00,F,Water_Temperature,74.43
2008-08-19 17:30:00,ÂµS/cm,Sp Cond,298.0
2008-08-19 17:30:00,%,ODOSat,107.8
2008-08-19 17:30:00,F,Water_Temperature,74.25
2008-08-19 17:30:00,mg/L,Dissolved_Oxygen,9.16
2008-08-19 17:30:00,NTU+,Turb+,5.0
2008-08-19 17:30:00,V,Bat,13.3
2008-08-19 18:00:00,mg/L,Dissolved_Oxygen,9.12
2008-08-19 18:00:00,NTU+,Turb+,4.93
2008-08-19 18:00:00,%,ODOSat,107.2
2008-08-19 18:00:00,ÂµS/cm,Sp Cond,297.0
2008-08-19 18:00:00,V,Bat,13.3
2008-08-19 18:00:00,F,Water_Temperature,74.15
2008-08-19 18:30:00,F,Water_Temperature,74.07
2008-08-19 18:30:00,NTU+,Turb+,4.63
2008-08-19 18:30:00,V,Bat,13.3
2008-08-19 18:30:00,ÂµS/cm,Sp Cond,298.0
2008-08-19 18:30:00,mg/L,Dissolved_Oxygen,9.13
2008-08-19 18:30:00,%,ODOSat,107.2
2008-08-19 19:00:00,NTU+,Turb+,4.73
2008-08-19 19:00:00,%,ODOSat,107.2
2008-08-19 19:00:00,F,Water_Temperature,73.99
2008-08-19 19:00:00,mg/L,Dissolved_Oxygen,9.14
2008-08-19 19:00:00,V,Bat,13.3
2008-08-19 19:00:00,ÂµS/cm,Sp Cond,298.0
2008-08-19 19:30:00,ÂµS/cm,Sp Cond,298.0
2008-08-19 19:30:00,NTU+,Turb+,4.47
2008-08-19 19:30:00,F,Water_Temperature,73.86
2008-08-19 19:30:00,%,ODOSat,107.3
2008-08-19 19:30:00,V,Bat,13.2
2008-08-19 19:30:00,mg/L,Dissolved_Oxygen,9.15
2008-08-19 20:00:00,F,Water_Temperature,73.77
2008-08-19 20:00:00,NTU+,Turb+,4.43
2008-08-19 20:00:00,mg/L,Dissolved_Oxygen,9.16
2008-08-19 20:00:00,%,ODOSat,107.3
2008-08-19 20:00:00,V,Bat,13.2
2008-08-19 20:00:00,ÂµS/cm,Sp Cond,299.0
2008-08-19 20:30:00,%,ODOSat,107.1
2008-08-19 20:30:00,V,Bat,13.2
2008-08-19 20:30:00,F,Water_Temperature,73.61
2008-08-19 20:30:00,ÂµS/cm,Sp Cond,299.0
2008-08-19 20:30:00,NTU+,Turb+,4.43
2008-08-19 20:30:00,mg/L,Dissolved_Oxygen,9.16
2008-08-19 21:00:00,F,Water_Temperature,73.67
2008-08-19 21:00:00,ÂµS/cm,Sp Cond,300.0
2008-08-19 21:00:00,%,ODOSat,107.1
2008-08-19 21:00:00,NTU+,Turb+,4.43
2008-08-19 21:00:00,mg/L,Dissolved_Oxygen,9.15
2008-08-19 21:00:00,V,Bat,13.2
2008-08-19 21:30:00,F,Water_Temperature,73.65
2008-08-19 21:30:00,ÂµS/cm,Sp Cond,300.0
2008-08-19 21:30:00,mg/L,Dissolved_Oxygen,9.01
2008-08-19 21:30:00,%,ODOSat,105.3
2008-08-19 21:30:00,V,Bat,13.2
2008-08-19 21:30:00,NTU+,Turb+,4.7
2008-08-19 22:00:00,NTU+,Turb+,4.7
2008-08-19 22:00:00,mg/L,Dissolved_Oxygen,9.01
2008-08-19 22:00:00,F,Water_Temperature,73.56
2008-08-19 22:00:00,ÂµS/cm,Sp Cond,300.0
2008-08-19 22:00:00,V,Bat,13.2
2008-08-19 22:00:00,%,ODOSat,105.3
2008-08-19 22:30:00,ÂµS/cm,Sp Cond,299.0
2008-08-19 22:30:00,mg/L,Dissolved_Oxygen,9.01
2008-08-19 22:30:00,NTU+,Turb+,4.7
2008-08-19 22:30:00,F,Water_Temperature,73.51
2008-08-19 22:30:00,%,ODOSat,105.2
2008-08-19 22:30:00,V,Bat,13.2
2008-08-19 23:00:00,mg/L,Dissolved_Oxygen,9.06
2008-08-19 23:00:00,F,Water_Temperature,73.4
2008-08-19 23:00:00,%,ODOSat,105.6
2008-08-19 23:00:00,NTU+,Turb+,4.63
2008-08-19 23:00:00,ÂµS/cm,Sp Cond,301.0
2008-08-19 23:00:00,V,Bat,13.2
2008-08-19 23:30:00,mg/L,Dissolved_Oxygen,8.97
2008-08-19 23:30:00,%,ODOSat,104.6
2008-08-19 23:30:00,ÂµS/cm,Sp Cond,301.0
2008-08-19 23:30:00,F,Water_Temperature,73.32
2008-08-19 23:30:00,V,Bat,13.1
2008-08-19 23:30:00,NTU+,Turb+,4.7
2008-08-20 00:00:00,F,Water_Temperature,73.24
2008-08-20 00:00:00,%,ODOSat,103.8
2008-08-20 00:00:00,mg/L,Dissolved_Oxygen,8.91
2008-08-20 00:00:00,V,Bat,13.1
2008-08-20 00:00:00,NTU+,Turb+,4.73
2008-08-20 00:00:00,ÂµS/cm,Sp Cond,301.0
2008-08-20 00:30:00,F,Water_Temperature,73.18
2008-08-20 00:30:00,NTU+,Turb+,5.03
2008-08-20 00:30:00,%,ODOSat,102.9
2008-08-20 00:30:00,V,Bat,13.1
2008-08-20 00:30:00,ÂµS/cm,Sp Cond,301.0
2008-08-20 00:30:00,mg/L,Dissolved_Oxygen,8.84
2008-08-20 01:00:00,%,ODOSat,102.9
2008-08-20 01:00:00,V,Bat,13.1
2008-08-20 01:00:00,mg/L,Dissolved_Oxygen,8.85
2008-08-20 01:00:00,NTU+,Turb+,4.8
2008-08-20 01:00:00,ÂµS/cm,Sp Cond,300.0
2008-08-20 01:00:00,F,Water_Temperature,73.07
2008-08-20 01:30:00,F,Water_Temperature,72.97
2008-08-20 01:30:00,V,Bat,13.1
2008-08-20 01:30:00,ÂµS/cm,Sp Cond,300.0
2008-08-20 01:30:00,%,ODOSat,102.3
2008-08-20 01:30:00,NTU+,Turb+,4.63
2008-08-20 01:30:00,mg/L,Dissolved_Oxygen,8.81
2008-08-20 02:00:00,F,Water_Temperature,72.98
2008-08-20 02:00:00,NTU+,Turb+,4.23
2008-08-20 02:00:00,%,ODOSat,103.2
2008-08-20 02:00:00,V,Bat,13.0
2008-08-20 02:00:00,ÂµS/cm,Sp Cond,300.0
2008-08-20 02:00:00,mg/L,Dissolved_Oxygen,8.88
2008-08-20 02:30:00,%,ODOSat,104.6
2008-08-20 02:30:00,ÂµS/cm,Sp Cond,299.0
2008-08-20 02:30:00,NTU+,Turb+,4.07
2008-08-20 02:30:00,V,Bat,13.0
2008-08-20 02:30:00,mg/L,Dissolved_Oxygen,9.0
2008-08-20 02:30:00,F,Water_Temperature,73.0
2008-08-20 03:00:00,F,Water_Temperature,72.85
2008-08-20 03:00:00,V,Bat,13.0
2008-08-20 03:00:00,ÂµS/cm,Sp Cond,301.0
2008-08-20 03:00:00,%,ODOSat,102.5
2008-08-20 03:00:00,NTU+,Turb+,4.47
2008-08-20 03:00:00,mg/L,Dissolved_Oxygen,8.84
2008-08-20 03:30:00,mg/L,Dissolved_Oxygen,8.83
2008-08-20 03:30:00,NTU+,Turb+,4.3
2008-08-20 03:30:00,%,ODOSat,102.4
2008-08-20 03:30:00,V,Bat,13.0
2008-08-20 03:30:00,F,Water_Temperature,72.78
2008-08-20 03:30:00,ÂµS/cm,Sp Cond,300.0
2008-08-20 04:00:00,%,ODOSat,101.8
2008-08-20 04:00:00,F,Water_Temperature,72.73
2008-08-20 04:00:00,ÂµS/cm,Sp Cond,301.0
2008-08-20 04:00:00,V,Bat,13.0
2008-08-20 04:00:00,NTU+,Turb+,4.2
2008-08-20 04:00:00,mg/L,Dissolved_Oxygen,8.79
2008-08-20 04:30:00,V,Bat,13.2
2008-08-20 04:30:00,F,Water_Temperature,72.89
2008-08-20 04:30:00,mg/L,Dissolved_Oxygen,9.04
2008-08-20 04:30:00,NTU+,Turb+,3.8
2008-08-20 04:30:00,ÂµS/cm,Sp Cond,298.0
2008-08-20 04:30:00,%,ODOSat,104.9
2008-08-20 05:00:00,ÂµS/cm,Sp Cond,298.0
2008-08-20 05:00:00,NTU+,Turb+,3.9
2008-08-20 05:00:00,mg/L,Dissolved_Oxygen,9.14
2008-08-20 05:00:00,%,ODOSat,106.0
2008-08-20 05:00:00,F,Water_Temperature,72.9
2008-08-20 05:00:00,V,Bat,13.6
2008-08-20 05:30:00,NTU+,Turb+,3.73
2008-08-20 05:30:00,%,ODOSat,104.7
2008-08-20 05:30:00,ÂµS/cm,Sp Cond,299.0
2008-08-20 05:30:00,F,Water_Temperature,72.73
2008-08-20 05:30:00,mg/L,Dissolved_Oxygen,9.04
2008-08-20 05:30:00,V,Bat,14.1
2008-08-20 06:00:00,mg/L,Dissolved_Oxygen,9.22
2008-08-20 06:00:00,NTU+,Turb+,3.63
2008-08-20 06:00:00,V,Bat,14.4
2008-08-20 06:00:00,ÂµS/cm,Sp Cond,299.0
2008-08-20 06:00:00,F,Water_Temperature,72.89
2008-08-20 06:00:00,%,ODOSat,106.9
2008-08-20 06:30:00,mg/L,Dissolved_Oxygen,9.38
2008-08-20 06:30:00,F,Water_Temperature,73.09
2008-08-20 06:30:00,V,Bat,14.3
2008-08-20 06:30:00,%,ODOSat,109.0
2008-08-20 06:30:00,ÂµS/cm,Sp Cond,297.0
2008-08-20 06:30:00,NTU+,Turb+,3.5
2008-08-20 07:00:00,mg/L,Dissolved_Oxygen,9.43
2008-08-20 07:00:00,F,Water_Temperature,73.26
2008-08-20 07:00:00,ÂµS/cm,Sp Cond,298.0
2008-08-20 07:00:00,%,ODOSat,109.9
2008-08-20 07:00:00,NTU+,Turb+,3.83
2008-08-20 07:00:00,V,Bat,14.4
2008-08-20 07:30:00,%,ODOSat,111.6
2008-08-20 07:30:00,mg/L,Dissolved_Oxygen,9.55
2008-08-20 07:30:00,V,Bat,14.3
2008-08-20 07:30:00,F,Water_Temperature,73.6
2008-08-20 07:30:00,NTU+,Turb+,3.27
2008-08-20 07:30:00,ÂµS/cm,Sp Cond,296.0
2008-08-20 08:00:00,NTU+,Turb+,3.4
2008-08-20 08:00:00,F,Water_Temperature,73.8
2008-08-20 08:00:00,mg/L,Dissolved_Oxygen,9.6
2008-08-20 08:00:00,V,Bat,14.3
2008-08-20 08:00:00,ÂµS/cm,Sp Cond,296.0
2008-08-20 08:00:00,%,ODOSat,112.4
2008-08-20 08:30:00,%,ODOSat,113.5
2008-08-20 08:30:00,V,Bat,14.4
2008-08-20 08:30:00,ÂµS/cm,Sp Cond,297.0
2008-08-20 08:30:00,NTU+,Turb+,3.2
2008-08-20 08:30:00,F,Water_Temperature,74.15
2008-08-20 08:30:00,mg/L,Dissolved_Oxygen,9.65
2008-08-20 09:00:00,V,Bat,14.3
2008-08-20 09:00:00,F,Water_Temperature,74.28
2008-08-20 09:00:00,%,ODOSat,114.2
2008-08-20 09:00:00,NTU+,Turb+,2.97
2008-08-20 09:00:00,ÂµS/cm,Sp Cond,297.0
2008-08-20 09:00:00,mg/L,Dissolved_Oxygen,9.7
2008-08-20 09:30:00,V,Bat,14.2
2008-08-20 09:30:00,%,ODOSat,116.0
2008-08-20 09:30:00,ÂµS/cm,Sp Cond,297.0
2008-08-20 09:30:00,mg/L,Dissolved_Oxygen,9.85
2008-08-20 09:30:00,F,Water_Temperature,74.29
2008-08-20 09:30:00,NTU+,Turb+,3.0
2008-08-20 10:00:00,NTU+,Turb+,2.83
2008-08-20 10:00:00,V,Bat,14.3
2008-08-20 10:00:00,F,Water_Temperature,74.36
2008-08-20 10:00:00,ÂµS/cm,Sp Cond,295.0
2008-08-20 10:00:00,%,ODOSat,118.4
2008-08-20 10:00:00,mg/L,Dissolved_Oxygen,10.04
2008-08-20 10:30:00,mg/L,Dissolved_Oxygen,9.99
2008-08-20 10:30:00,ÂµS/cm,Sp Cond,295.0
2008-08-20 10:30:00,NTU+,Turb+,3.0
2008-08-20 10:30:00,V,Bat,14.3
2008-08-20 10:30:00,%,ODOSat,117.8
2008-08-20 10:30:00,F,Water_Temperature,74.43
2008-08-20 11:00:00,mg/L,Dissolved_Oxygen,10.05
2008-08-20 11:00:00,NTU+,Turb+,2.83
2008-08-20 11:00:00,V,Bat,14.2
2008-08-20 11:00:00,%,ODOSat,118.7
2008-08-20 11:00:00,ÂµS/cm,Sp Cond,295.0
2008-08-20 11:00:00,F,Water_Temperature,74.54
2008-08-20 11:30:00,mg/L,Dissolved_Oxygen,10.11
2008-08-20 11:30:00,NTU+,Turb+,2.97
2008-08-20 11:30:00,V,Bat,14.3
2008-08-20 11:30:00,F,Water_Temperature,74.77
2008-08-20 11:30:00,%,ODOSat,119.6
2008-08-20 11:30:00,ÂµS/cm,Sp Cond,295.0
2008-08-20 12:00:00,NTU+,Turb+,3.07
2008-08-20 12:00:00,%,ODOSat,120.8
2008-08-20 12:00:00,ÂµS/cm,Sp Cond,294.0
2008-08-20 12:00:00,F,Water_Temperature,74.93
2008-08-20 12:00:00,V,Bat,14.2
2008-08-20 12:00:00,mg/L,Dissolved_Oxygen,10.19
2008-08-20 12:30:00,%,ODOSat,121.6
2008-08-20 12:30:00,NTU+,Turb+,2.9
2008-08-20 12:30:00,F,Water_Temperature,75.05
2008-08-20 12:30:00,V,Bat,14.2
2008-08-20 12:30:00,mg/L,Dissolved_Oxygen,10.25
2008-08-20 12:30:00,ÂµS/cm,Sp Cond,296.0
2008-08-20 13:00:00,NTU+,Turb+,2.9
2008-08-20 13:00:00,F,Water_Temperature,75.08
2008-08-20 13:00:00,%,ODOSat,122.4
2008-08-20 13:00:00,V,Bat,14.3
2008-08-20 13:00:00,mg/L,Dissolved_Oxygen,10.31
2008-08-20 13:00:00,ÂµS/cm,Sp Cond,295.0
2008-08-20 13:30:00,NTU+,Turb+,2.8
2008-08-20 13:30:00,ÂµS/cm,Sp Cond,294.0
2008-08-20 13:30:00,V,Bat,14.2
2008-08-20 13:30:00,%,ODOSat,123.5
2008-08-20 13:30:00,F,Water_Temperature,75.15
2008-08-20 13:30:00,mg/L,Dissolved_Oxygen,10.4
2008-08-20 14:00:00,NTU+,Turb+,2.8
2008-08-20 14:00:00,ÂµS/cm,Sp Cond,294.0
2008-08-20 14:00:00,mg/L,Dissolved_Oxygen,10.42
2008-08-20 14:00:00,%,ODOSat,123.9
2008-08-20 14:00:00,V,Bat,14.2
2008-08-20 14:00:00,F,Water_Temperature,75.2
2008-08-20 14:30:00,ÂµS/cm,Sp Cond,294.0
2008-08-20 14:30:00,F,Water_Temperature,75.21
2008-08-20 14:30:00,mg/L,Dissolved_Oxygen,10.45
2008-08-20 14:30:00,%,ODOSat,124.2
2008-08-20 14:30:00,V,Bat,14.4
2008-08-20 14:30:00,NTU+,Turb+,2.8
2008-08-20 15:00:00,mg/L,Dissolved_Oxygen,10.52
2008-08-20 15:00:00,%,ODOSat,125.0
2008-08-20 15:00:00,ÂµS/cm,Sp Cond,294.0
2008-08-20 15:00:00,V,Bat,14.3
2008-08-20 15:00:00,NTU+,Turb+,2.77
2008-08-20 15:00:00,F,Water_Temperature,75.19
2008-08-20 15:30:00,%,ODOSat,125.2
2008-08-20 15:30:00,ÂµS/cm,Sp Cond,294.0
2008-08-20 15:30:00,NTU+,Turb+,2.77
2008-08-20 15:30:00,mg/L,Dissolved_Oxygen,10.53
2008-08-20 15:30:00,V,Bat,14.2
2008-08-20 15:30:00,F,Water_Temperature,75.16
2008-08-20 16:00:00,F,Water_Temperature,74.99
2008-08-20 16:00:00,mg/L,Dissolved_Oxygen,10.47
2008-08-20 16:00:00,ÂµS/cm,Sp Cond,294.0
2008-08-20 16:00:00,%,ODOSat,124.3
2008-08-20 16:00:00,V,Bat,13.8
2008-08-20 16:00:00,NTU+,Turb+,2.67
2008-08-20 16:30:00,%,ODOSat,123.2
2008-08-20 16:30:00,ÂµS/cm,Sp Cond,294.0
2008-08-20 16:30:00,V,Bat,13.4
2008-08-20 16:30:00,F,Water_Temperature,74.87
2008-08-20 16:30:00,mg/L,Dissolved_Oxygen,10.41
2008-08-20 16:30:00,NTU+,Turb+,2.63
2008-08-20 17:00:00,F,Water_Temperature,74.74
2008-08-20 17:00:00,V,Bat,13.3
2008-08-20 17:00:00,%,ODOSat,121.1
2008-08-20 17:00:00,NTU+,Turb+,3.0
2008-08-20 17:00:00,mg/L,Dissolved_Oxygen,10.23
2008-08-20 17:00:00,ÂµS/cm,Sp Cond,293.0
2008-08-20 17:30:00,%,ODOSat,120.9
2008-08-20 17:30:00,mg/L,Dissolved_Oxygen,10.23
2008-08-20 17:30:00,ÂµS/cm,Sp Cond,294.0
2008-08-20 17:30:00,V,Bat,13.3
2008-08-20 17:30:00,NTU+,Turb+,2.73
2008-08-20 17:30:00,F,Water_Temperature,74.62
2008-08-20 18:00:00,mg/L,Dissolved_Oxygen,10.32
2008-08-20 18:00:00,ÂµS/cm,Sp Cond,292.0
2008-08-20 18:00:00,NTU+,Turb+,2.93
2008-08-20 18:00:00,V,Bat,13.3
2008-08-20 18:00:00,%,ODOSat,121.8
2008-08-20 18:00:00,F,Water_Temperature,74.52
2008-08-20 18:30:00,mg/L,Dissolved_Oxygen,10.37
2008-08-20 18:30:00,F,Water_Temperature,74.47
2008-08-20 18:30:00,NTU+,Turb+,3.07
2008-08-20 18:30:00,V,Bat,13.3
2008-08-20 18:30:00,%,ODOSat,122.4
2008-08-20 18:30:00,ÂµS/cm,Sp Cond,292.0
2008-08-20 19:00:00,mg/L,Dissolved_Oxygen,10.35
2008-08-20 19:00:00,ÂµS/cm,Sp Cond,291.0
2008-08-20 19:00:00,F,Water_Temperature,74.43
2008-08-20 19:00:00,V,Bat,13.3
2008-08-20 19:00:00,NTU+,Turb+,3.73
2008-08-20 19:00:00,%,ODOSat,122.1
2008-08-20 19:30:00,%,ODOSat,121.1
2008-08-20 19:30:00,V,Bat,13.2
2008-08-20 19:30:00,NTU+,Turb+,3.03
2008-08-20 19:30:00,ÂµS/cm,Sp Cond,292.0
2008-08-20 19:30:00,F,Water_Temperature,74.36
2008-08-20 19:30:00,mg/L,Dissolved_Oxygen,10.28
2008-08-20 20:00:00,F,Water_Temperature,74.27
2008-08-20 20:00:00,V,Bat,13.2
2008-08-20 20:00:00,mg/L,Dissolved_Oxygen,10.08
2008-08-20 20:00:00,ÂµS/cm,Sp Cond,293.0
2008-08-20 20:00:00,NTU+,Turb+,2.93
2008-08-20 20:00:00,%,ODOSat,118.7
2008-08-20 20:30:00,%,ODOSat,115.8
2008-08-20 20:30:00,ÂµS/cm,Sp Cond,295.0
2008-08-20 20:30:00,NTU+,Turb+,2.8
2008-08-20 20:30:00,mg/L,Dissolved_Oxygen,9.85
2008-08-20 20:30:00,F,Water_Temperature,74.2
2008-08-20 20:30:00,V,Bat,13.2
2008-08-20 21:00:00,ÂµS/cm,Sp Cond,294.0
2008-08-20 21:00:00,NTU+,Turb+,2.97
2008-08-20 21:00:00,mg/L,Dissolved_Oxygen,9.74
2008-08-20 21:00:00,%,ODOSat,114.5
2008-08-20 21:00:00,F,Water_Temperature,74.15
2008-08-20 21:00:00,V,Bat,13.2
2008-08-20 21:30:00,NTU+,Turb+,3.03
2008-08-20 21:30:00,V,Bat,13.2
2008-08-20 21:30:00,F,Water_Temperature,74.09
2008-08-20 21:30:00,ÂµS/cm,Sp Cond,295.0
2008-08-20 21:30:00,%,ODOSat,113.8
2008-08-20 21:30:00,mg/L,Dissolved_Oxygen,9.69
2008-08-20 22:00:00,NTU+,Turb+,2.97
2008-08-20 22:00:00,F,Water_Temperature,74.03
2008-08-20 22:00:00,ÂµS/cm,Sp Cond,295.0
2008-08-20 22:00:00,%,ODOSat,113.3
2008-08-20 22:00:00,V,Bat,13.2
2008-08-20 22:00:00,mg/L,Dissolved_Oxygen,9.65
2008-08-20 22:30:00,NTU+,Turb+,2.97
2008-08-20 22:30:00,ÂµS/cm,Sp Cond,294.0
2008-08-20 22:30:00,%,ODOSat,113.1
2008-08-20 22:30:00,V,Bat,13.1
2008-08-20 22:30:00,mg/L,Dissolved_Oxygen,9.64
2008-08-20 22:30:00,F,Water_Temperature,73.94
2008-08-20 23:00:00,mg/L,Dissolved_Oxygen,9.64
2008-08-20 23:00:00,ÂµS/cm,Sp Cond,294.0
2008-08-20 23:00:00,F,Water_Temperature,73.88
2008-08-20 23:00:00,NTU+,Turb+,3.33
2008-08-20 23:00:00,V,Bat,13.1
2008-08-20 23:00:00,%,ODOSat,113.0
2008-08-20 23:30:00,NTU+,Turb+,2.8
2008-08-20 23:30:00,ÂµS/cm,Sp Cond,296.0
2008-08-20 23:30:00,V,Bat,13.1
2008-08-20 23:30:00,%,ODOSat,113.3
2008-08-20 23:30:00,mg/L,Dissolved_Oxygen,9.66
2008-08-20 23:30:00,F,Water_Temperature,73.83
2008-08-21 00:00:00,ÂµS/cm,Sp Cond,297.0
2008-08-21 00:00:00,%,ODOSat,110.8
