times,Units,value_mean,value_std,parameter,location
2017-01-14,F,,,Air_Temperature,Walnut_Creek
2017-01-15,F,,,Air_Temperature,Walnut_Creek
2017-01-16,F,,,Air_Temperature,Walnut_Creek
2017-01-17,F,,,Air_Temperature,Walnut_Creek
2017-01-18,F,,,Air_Temperature,Walnut_Creek
2017-01-19,F,,,Air_Temperature,Walnut_Creek
2017-01-20,F,,,Air_Temperature,Walnut_Creek
2017-01-21,F,,,Air_Temperature,Walnut_Creek
2017-01-22,F,,,Air_Temperature,Walnut_Creek
2017-01-23,F,,,Air_Temperature,Walnut_Creek
2017-01-24,F,,,Air_Temperature,Walnut_Creek
2017-01-25,F,,,Air_Temperature,Walnut_Creek
2017-01-26,F,,,Air_Temperature,Walnut_Creek
2017-01-27,F,,,Air_Temperature,Walnut_Creek
2017-01-28,F,,,Air_Temperature,Walnut_Creek
2017-01-29,F,,,Air_Temperature,Walnut_Creek
2017-01-30,F,,,Air_Temperature,Walnut_Creek
2017-01-31,F,,,Air_Temperature,Walnut_Creek
2017-02-01,F,,,Air_Temperature,Walnut_Creek
2017-02-02,F,,,Air_Temperature,Walnut_Creek
2017-02-03,F,,,Air_Temperature,Walnut_Creek
2017-02-04,F,,,Air_Temperature,Walnut_Creek
2017-02-05,F,,,Air_Temperature,Walnut_Creek
2017-02-06,F,,,Air_Temperature,Walnut_Creek
2017-02-07,F,,,Air_Temperature,Walnut_Creek
2017-02-08,F,,,Air_Temperature,Walnut_Creek
2017-02-09,F,,,Air_Temperature,Walnut_Creek
2017-02-10,F,,,Air_Temperature,Walnut_Creek
2017-02-11,F,,,Air_Temperature,Walnut_Creek
2017-02-12,F,,,Air_Temperature,Walnut_Creek
2017-02-13,F,,,Air_Temperature,Walnut_Creek
2017-02-14,F,,,Air_Temperature,Walnut_Creek
2017-02-15,F,,,Air_Temperature,Walnut_Creek
2017-02-16,F,,,Air_Temperature,Walnut_Creek
2017-02-17,F,,,Air_Temperature,Walnut_Creek
2017-02-18,F,,,Air_Temperature,Walnut_Creek
2017-02-19,F,,,Air_Temperature,Walnut_Creek
2017-02-20,F,,,Air_Temperature,Walnut_Creek
2017-02-21,F,,,Air_Temperature,Walnut_Creek
2017-02-22,F,,,Air_Temperature,Walnut_Creek
2017-02-23,F,,,Air_Temperature,Walnut_Creek
