times,Units,value_mean,value_std,parameter,location
2016-05-16 07:00:00,mg/L,10.656666666666666,0.00472270278216,ODO,Surface_Data
2016-05-16 08:00:00,mg/L,10.62,0.0081799611677479,ODO,Surface_Data
2016-05-16 09:00:00,mg/L,10.603333333333332,0.0047227027821605,ODO,Surface_Data
2016-05-16 10:00:00,mg/L,10.603333333333332,0.00472270278216,ODO,Surface_Data
2016-05-16 11:00:00,mg/L,10.636666666666668,0.00472270278216,ODO,Surface_Data
2016-05-16 12:00:00,mg/L,10.68,0.0,ODO,Surface_Data
2016-05-16 13:00:00,mg/L,10.726666666666668,0.0262948962467542,ODO,Surface_Data
2016-05-16 14:00:00,mg/L,10.77,0.0163599223355021,ODO,Surface_Data
2016-05-16 15:00:00,mg/L,10.83,0.0163599223355021,ODO,Surface_Data
2016-05-16 16:00:00,mg/L,10.906666666666666,0.0205857841678156,ODO,Surface_Data
2016-05-16 17:00:00,mg/L,10.98,0.0163599223355021,ODO,Surface_Data
2016-05-16 18:00:00,mg/L,11.046666666666663,0.0249901941553438,ODO,Surface_Data
2016-05-16 19:00:00,mg/L,11.11,0.016359922335503,ODO,Surface_Data
2016-05-16 20:00:00,mg/L,11.166666666666666,0.0124950970776741,ODO,Surface_Data
2016-05-16 21:00:00,mg/L,11.216666666666669,0.0124950970776755,ODO,Surface_Data
