times,Temp_F,Sp Cond_µS/cm,pH_,Turb+_NTU+,ODOSat_%,ODO_mg/L,Bat_V,ADCP Temp_F,Press_psi,Bat_V,Level_ft,Hs_ft,Ts_sec,Vel Mag_ft/s
2010-07-23 19:00:00,80.14,303,8.37,28.6,91.2,7.3,13.8,,,,,,,
2010-07-23 19:30:00,79.93,302,8.39,30.5,91.4,7.33,13.8,,,,,,,
2010-07-23 20:00:00,79.75,302,8.4,28.27,92.3,7.41,13.8,,,,,,,
2010-07-23 20:30:00,79.65,302,8.42,25.4,92.1,7.4,13.8,,,,,,,
2010-07-23 21:00:00,79.55,302,8.43,20.7,91.3,7.35,13.8,,,,,,,
2010-07-23 21:30:00,79.48,302,8.43,19.5,91.1,7.33,13.8,,,,,,,
2010-07-23 22:00:00,79.43,302,8.41,17.73,90.6,7.29,13.8,,,,,,,
2010-07-23 22:30:00,79.4,302,8.41,17.5,90.3,7.28,13.8,,,,,,,
2010-07-23 23:00:00,79.34,302,8.4,18.43,89.9,7.25,13.7,,,,,,,
2010-07-23 23:30:00,79.29,302,8.39,18.67,89.8,7.24,13.7,,,,,,,
2010-07-24 00:00:00,79.22,303,8.38,18.17,88.3,7.13,13.7,,,,,,,
2010-07-24 00:30:00,79.15,302,8.37,16.2,88.9,7.18,13.7,,,,,,,
2010-07-24 01:00:00,79.05,302,8.35,22.97,89.5,7.24,13.7,,,,,,,
2010-07-24 01:30:00,78.97,303,8.35,19.3,88.9,7.2,13.7,,,,,,,
2010-07-24 02:00:00,78.95,307,8.35,17.6,88.4,7.16,13.7,,,,,,,
2010-07-24 02:30:00,78.91,308,8.36,18.3,89.1,7.22,13.7,,,,,,,
2010-07-24 03:00:00,78.85,308,8.34,20.1,88.2,7.15,13.6,,,,,,,
2010-07-24 03:30:00,78.75,308,8.32,22.6,88.1,7.14,13.6,,,,,,,
2010-07-24 04:00:00,78.75,309,8.32,20.7,87.8,7.12,13.8,,,,,,,
2010-07-24 04:30:00,78.68,306,8.32,20.3,88.1,7.15,14,,,,,,,
2010-07-24 05:00:00,78.66,307,8.33,21.33,88.6,7.19,14.3,,,,,,,
2010-07-24 05:30:00,78.66,307,8.32,24.13,88.2,7.16,14.4,,,,,,,
2010-07-24 06:00:00,78.69,305,8.36,25.6,89.8,7.29,14.5,,,,,,,
2010-07-24 06:30:00,78.71,307,8.36,28.53,90,7.3,14.7,,,,,,,
2010-07-24 07:00:00,78.76,310,8.36,31.67,90,7.3,15.2,,,,,,,
2010-07-24 07:30:00,,,,,,,15.7,,,,,,,
2010-07-24 08:00:00,79.07,309,8.38,44.47,92.4,7.47,15.2,,,,,,,
2010-07-24 08:30:00,79.1,310,8.4,33.2,92.5,7.48,14.9,,,,,,,
2010-07-24 09:00:00,79.15,309,8.41,30.53,92.7,7.49,15.1,,,,,,,
2010-07-24 09:30:00,79.29,309,8.43,24.63,93.1,7.51,15.3,,,,,,,
2010-07-24 10:00:00,,,,,,,15.7,,,,,,,
2010-07-24 10:30:00,79.98,310,8.44,20.9,93.9,7.53,15.5,,,,,,,
2010-07-24 11:00:00,80.28,309,8.44,21.2,94.7,7.57,15.1,,,,,,,
2010-07-24 11:30:00,80.27,309,8.48,16.53,95.1,7.6,15,,,,,,,
2010-07-24 12:00:00,80.18,310,8.47,16.63,95.4,7.63,14.7,,,,,,,
2010-07-24 12:30:00,80.18,306,8.45,20.67,93.4,7.47,14.8,,,,,,,
2010-07-24 13:00:00,80.24,307,8.43,22.63,93.3,7.46,14.9,,,,,,,
2010-07-24 13:30:00,80.22,307,8.41,26.2,92.1,7.36,15.1,,,,,,,
2010-07-24 14:00:00,80.57,308,8.42,31.8,92.8,7.39,15.2,,,,,,,
2010-07-24 14:30:00,80.46,310,8.39,28.03,92,7.34,15,,,,,,,
2010-07-24 15:00:00,80.54,305,8.39,31.43,91.6,7.3,14.9,,,,,,,
2010-07-24 15:30:00,80.6,303,8.39,36.9,91.8,7.31,14.8,,,,,,,
2010-07-24 16:00:00,80.66,305,8.38,36.27,92.2,7.34,14.7,,,,,,,
2010-07-24 16:30:00,80.71,308,8.4,29.67,92.2,7.34,14.7,,,,,,,
2010-07-24 17:00:00,80.7,309,8.41,27.1,92.2,7.33,14.4,,,,,,,
2010-07-24 17:30:00,80.68,311,8.4,24.77,91.2,7.26,14.1,,,,,,,
2010-07-24 18:00:00,80.62,308,8.41,24.23,91.8,7.31,13.8,,,,,,,
2010-07-24 18:30:00,80.61,310,8.39,22.93,91.6,7.3,13.8,,,,,,,
2010-07-24 19:00:00,80.52,308,8.39,24.63,91.1,7.26,13.8,,,,,,,
2010-07-24 19:30:00,80.45,306,8.4,19.53,90.6,7.22,13.8,,,,,,,
2010-07-24 20:00:00,80.27,306,8.42,17.5,91.2,7.29,13.8,,,,,,,
2010-07-24 20:30:00,80.12,306,8.4,20.33,90,7.2,13.8,,,,,,,
2010-07-24 21:00:00,80.03,305,8.42,17.63,90.4,7.24,13.8,,,,,,,
2010-07-24 21:30:00,79.93,305,8.43,14.7,90.5,7.26,13.8,,,,,,,
2010-07-24 22:00:00,79.77,304,8.44,10.47,90.4,7.26,13.8,,,,,,,
2010-07-24 22:30:00,79.64,304,8.46,8.17,91.8,7.38,13.8,,,,,,,
2010-07-24 23:00:00,79.55,304,8.48,7.23,91.4,7.36,13.8,,,,,,,
2010-07-24 23:30:00,79.36,304,8.49,7.9,91.2,7.35,13.8,,,,,,,
2010-07-25 00:00:00,79.34,304,8.49,8.83,91.5,7.38,13.8,,,,,,,
2010-07-25 00:30:00,79.29,304,8.5,8.23,91.2,7.36,13.7,,,,,,,
2010-07-25 01:00:00,79.28,304,8.47,8.93,89.7,7.24,13.7,,,,,,,
2010-07-25 01:30:00,79.2,309,8.44,8.47,88.7,7.16,13.7,,,,,,,
2010-07-25 02:00:00,79.18,308,8.44,8.33,88.2,7.12,13.7,,,,,,,
2010-07-25 02:30:00,79.09,312,8.41,9.03,88.1,7.12,13.7,,,,,,,
2010-07-25 03:00:00,79.11,311,8.4,8.83,87.3,7.05,13.7,,,,,,,
2010-07-25 03:30:00,79.12,314,8.4,8.2,87.4,7.06,13.7,,,,,,,
2010-07-25 04:00:00,79.05,313,8.39,6.87,86.8,7.02,13.6,,,,,,,
2010-07-25 04:30:00,79.05,315,8.41,7.2,87.5,7.07,13.6,,,,,,,
2010-07-25 05:00:00,78.99,314,8.4,7.83,87.3,7.06,13.6,,,,,,,
2010-07-25 05:30:00,78.96,317,8.41,8.4,87.5,7.08,13.6,,,,,,,
2010-07-25 06:00:00,78.9,317,8.41,9.73,87.8,7.12,13.6,,,,,,,
2010-07-25 06:30:00,78.73,314,8.38,10.23,87.5,7.1,13.7,,,,,,,
2010-07-25 07:00:00,78.66,309,8.4,8.47,88.6,7.19,13.9,,,,,,,
2010-07-25 07:30:00,78.62,307,8.41,6.97,89.6,7.27,13.9,,,,,,,
2010-07-25 08:00:00,78.49,307,8.39,9.5,90.3,7.34,14,,,,,,,
2010-07-25 08:30:00,78.62,307,8.42,7.17,90.6,7.36,13.9,,,,,,,
2010-07-25 09:00:00,78.62,308,8.41,7.7,90.3,7.33,14.1,,,,,,,
2010-07-25 09:30:00,78.63,307,8.39,8.13,89.9,7.3,14.5,,,,,,,
2010-07-25 10:00:00,78.79,307,8.41,6.9,91.9,7.46,14.5,,,,,,,
2010-07-25 10:30:00,78.92,307,8.42,6.27,92.6,7.5,14.6,,,,,,,
2010-07-25 11:00:00,79.08,306,8.44,7.6,93.2,7.54,14.7,,,,,,,
2010-07-25 11:30:00,79.2,306,8.47,6.93,94.3,7.62,14.7,,,,,,,
2010-07-25 12:00:00,79.38,305,8.48,6.63,95.6,7.7,14.9,,,,,,,
2010-07-25 12:30:00,79.49,305,8.49,6.4,94,7.56,15.2,,,,,,,
2010-07-25 13:00:00,79.91,307,8.49,5.93,96.2,7.71,15.1,,,,,,,
2010-07-25 13:30:00,80.47,308,8.5,6.6,97.6,7.78,15,,,,,,,
2010-07-25 14:00:00,80.31,307,8.51,5.8,97.6,7.8,14.9,,,,,,,
2010-07-25 14:30:00,80.24,307,8.5,4.8,96.5,7.71,14.9,,,,,,,
2010-07-25 15:00:00,80.22,306,8.52,5.4,98.1,7.84,14.8,,,,,,,
2010-07-25 15:30:00,80.12,305,8.55,4.93,100,8,14.7,,,,,,,
2010-07-25 16:00:00,79.81,308,8.54,4.53,97.8,7.85,14.6,,,,,,,
2010-07-25 16:30:00,79.75,308,8.53,4.73,97.8,7.86,14.5,,,,,,,
2010-07-25 17:00:00,79.63,303,8.56,5.47,98.9,7.96,14.2,,,,,,,
2010-07-25 17:30:00,79.43,303,8.58,5.2,99.4,8,13.9,,,,,,,
2010-07-25 18:00:00,79.38,304,8.57,5.43,98.4,7.93,13.8,,,,,,,
2010-07-25 18:30:00,79.26,309,8.54,6.1,97.5,7.87,13.8,,,,,,,
2010-07-25 19:00:00,79.17,309,8.51,8.93,95.5,7.71,13.8,,,,,,,
2010-07-25 19:30:00,79.01,309,8.52,9.63,95.5,7.73,13.8,,,,,,,
2010-07-25 20:00:00,78.93,308,8.56,8.63,97.6,7.9,13.8,,,,,,,
2010-07-25 20:30:00,78.76,308,8.55,10.23,96.9,7.86,13.8,,,,,,,
2010-07-25 21:00:00,78.57,308,8.54,12.9,95.8,7.79,13.8,,,,,,,
2010-07-25 21:30:00,78.49,308,8.57,12.5,97.1,7.9,13.8,,,,,,,
2010-07-25 22:00:00,78.35,304,8.55,13.1,95.8,7.8,13.8,,,,,,,
2010-07-25 22:30:00,78.17,302,8.56,11.33,95.9,7.82,13.8,,,,,,,
2010-07-25 23:00:00,78.04,301,8.54,12.97,95.3,7.79,13.8,,,,,,,
2010-07-25 23:30:00,77.88,302,8.53,12.73,94.6,7.74,13.7,,,,,,,
2010-07-26 00:00:00,77.82,301,8.52,13.23,95,7.78,13.7,,,,,,,
2010-07-26 00:30:00,77.6,305,8.51,11.3,94,7.72,13.7,,,,,,,
2010-07-26 01:00:00,77.45,306,8.5,10.47,93.8,7.71,13.7,,,,,,,
2010-07-26 01:30:00,77.48,305,8.5,9.37,93.7,7.7,13.7,,,,,,,
2010-07-26 02:00:00,77.33,307,8.48,8.67,92.9,7.65,13.7,,,,,,,
2010-07-26 02:30:00,77.09,304,8.45,8.3,91.2,7.53,13.6,,,,,,,
2010-07-26 03:00:00,77.03,305,8.47,7.33,92.7,7.65,13.7,,,,,,,
2010-07-26 03:30:00,76.91,305,8.49,6.87,93.5,7.73,13.7,,,,,,,
2010-07-26 04:00:00,76.94,304,8.48,6.7,93.2,7.7,13.8,,,,,,,
2010-07-26 04:30:00,76.9,307,8.47,6.27,92.3,7.63,14.3,,,,,,,
2010-07-26 05:00:00,76.96,307,8.48,5.8,93.3,7.71,14.5,,,,,,,
2010-07-26 05:30:00,77.22,307,8.57,4.17,96.4,7.94,14.6,,,,,,,
2010-07-26 06:00:00,77.26,307,8.56,4.2,96.5,7.94,15.1,,,,,,,
2010-07-26 06:30:00,,,,,,,16.4,,,,,,,
2010-07-26 07:00:00,,,,,,,16.7,,,,,,,
2010-07-26 07:30:00,,,,,,,16.5,,,,,,,
2010-07-26 08:00:00,,,,,,,16.4,,,,,,,
2010-07-26 08:30:00,,,,,,,16.1,,,,,,,
2010-07-26 09:00:00,78.46,308,8.63,2.77,100.4,8.17,15.9,,,,,,,
2010-07-26 09:30:00,78.66,308,8.64,2.47,100.8,8.19,15.5,,,,,,,
2010-07-26 10:00:00,78.86,308,8.64,2.3,101.1,8.19,15.2,,,,,,,
2010-07-26 10:30:00,79.11,308,8.64,2.2,101.5,8.2,15.2,,,,,,,
2010-07-26 11:00:00,79.26,312,8.65,2.27,102,8.23,15.3,,,,,,,
2010-07-26 11:30:00,79.45,308,8.65,2.3,102.6,8.27,15.3,,,,,,,
2010-07-26 12:00:00,79.66,306,8.65,2.6,104.3,8.38,15.3,,,,,,,
2010-07-26 12:30:00,79.92,309,8.65,3.03,105.2,8.43,15.4,,,,,,,
2010-07-26 13:00:00,79.95,309,8.67,2.47,105.2,8.43,15.3,,,,,,,
2010-07-26 13:30:00,80.04,309,8.67,2.47,105.9,8.48,15.2,,,,,,,
2010-07-26 14:00:00,79.99,309,8.68,2.2,106.3,8.51,15,,,,,,,
2010-07-26 14:30:00,79.93,309,8.68,2.2,106.1,8.5,15,,,,,,,
2010-07-26 15:00:00,79.95,307,8.69,2.1,107.1,8.58,14.9,,,,,,,
2010-07-26 15:30:00,80.02,304,8.68,2.23,106.8,8.55,14.8,,,,,,,
2010-07-26 16:00:00,79.96,303,8.68,2.33,106.1,8.5,14.7,,,,,,,
2010-07-26 16:30:00,79.97,303,8.66,2.23,105,8.41,14.5,,,,,,,
2010-07-26 17:00:00,79.9,302,8.67,2.53,105.8,8.49,14.3,,,,,,,
2010-07-26 17:30:00,79.86,306,8.65,2.4,103.8,8.33,13.9,,,,,,,
2010-07-26 18:00:00,79.84,306,8.63,2.6,101,8.11,13.8,,,,,,,
2010-07-26 18:30:00,79.72,308,8.66,2.77,101.8,8.17,13.8,,,,,,,
2010-07-26 19:00:00,79.7,313,8.63,3.3,100.1,8.04,13.8,,,,,,,
2010-07-26 19:30:00,79.65,311,8.65,2.73,100.5,8.07,13.8,,,,,,,
2010-07-26 20:00:00,79.62,312,8.68,3.43,103.5,8.32,13.8,,,,,,,
2010-07-26 20:30:00,79.59,311,8.66,3,102.8,8.27,13.8,,,,,,,
2010-07-26 21:00:00,79.54,309,8.65,2.87,102.6,8.26,13.8,,,,,,,
2010-07-26 21:30:00,79.5,309,8.64,3,102.2,8.23,13.8,,,,,,,
2010-07-26 22:00:00,79.37,309,8.61,2.83,99.2,7.99,13.8,,,,,,,
2010-07-26 22:30:00,79.31,311,8.61,3.17,99.7,8.04,13.8,,,,,,,
2010-07-26 23:00:00,79.24,311,8.6,3.2,100.3,8.09,13.8,,,,,,,
2010-07-26 23:30:00,79.13,312,8.6,3.2,99.6,8.05,13.7,,,,,,,
2010-07-27 00:00:00,79.06,313,8.59,3.2,99.4,8.03,13.7,,,,,,,
2010-07-27 00:30:00,78.96,312,8.58,3.37,98.7,7.99,13.7,,,,,,,
2010-07-27 01:00:00,78.88,312,8.57,4.53,97.8,7.91,13.7,,,,,,,
2010-07-27 01:30:00,78.87,310,8.56,3.03,97.1,7.86,13.7,,,,,,,
2010-07-27 02:00:00,78.83,312,8.55,3.43,96.7,7.83,13.7,,,,,,,
2010-07-27 02:30:00,78.72,311,8.53,2.9,95.4,7.74,13.7,,,,,,,
2010-07-27 03:00:00,78.6,311,8.52,3.1,94.2,7.65,13.6,,,,,,,
2010-07-27 03:30:00,78.5,311,8.53,2.77,94.7,7.7,13.6,,,,,,,
2010-07-27 04:00:00,78.42,311,8.51,3.07,93.5,7.61,13.8,,,,,,,
2010-07-27 04:30:00,78.32,311,8.51,2.97,93.7,7.64,14.2,,,,,,,
2010-07-27 05:00:00,78.28,310,8.53,2.73,94.2,7.68,14.4,,,,,,,
2010-07-27 05:30:00,78.27,310,8.53,2.8,93.9,7.66,14.6,,,,,,,
2010-07-27 06:00:00,78.37,310,8.52,2.6,94.2,7.67,14.8,,,,,,,
2010-07-27 06:30:00,78.43,310,8.53,2.47,94.8,7.71,15.3,,,,,,,
2010-07-27 07:00:00,78.61,310,8.55,2.4,96.4,7.83,15.3,,,,,,,
2010-07-27 07:30:00,78.95,309,8.58,2.5,97.9,7.93,15.3,,,,,,,
2010-07-27 08:00:00,79.34,308,8.62,2.53,100.4,8.1,15.3,,,,,,,
2010-07-27 08:30:00,79.74,307,8.59,2.27,100.3,8.06,15.3,,,,,,,
2010-07-27 09:00:00,80.13,307,8.61,2.1,102.1,8.17,15.3,,,,,,,
2010-07-27 09:30:00,80.37,307,8.64,2.3,103.4,8.25,15.1,,,,,,,
2010-07-27 10:00:00,80.61,307,8.64,2.13,103.9,8.28,15.1,,,,,,,
2010-07-27 10:30:00,80.86,306,8.65,1.83,105.2,8.36,15.1,,,,,,,
2010-07-27 11:00:00,81.02,306,8.66,2.2,106.4,8.44,15.2,,,,,,,
2010-07-27 11:30:00,81.12,305,8.66,1.87,106.9,8.47,15.2,,,,,,,
2010-07-27 12:00:00,81.15,305,8.67,1.93,107.8,8.54,15.3,,,,,,,
2010-07-27 12:30:00,81.19,305,8.66,1.77,107.5,8.51,15.3,,,,,,,
2010-07-27 13:00:00,81.2,305,8.66,1.73,107.7,8.52,15.3,,,,,,,
2010-07-27 13:30:00,81.27,305,8.67,1.7,108.1,8.55,15.3,,,,,,,
2010-07-27 14:00:00,81.35,303,8.69,1.67,109.6,8.66,15.1,,,,,,,
2010-07-27 14:30:00,81.36,303,8.71,1.87,111.5,8.82,15,,,,,,,
2010-07-27 15:00:00,81.39,306,8.73,1.83,113.2,8.94,14.8,,,,,,,
2010-07-27 15:30:00,81.3,304,8.77,1.83,116.8,9.23,14.7,,,,,,,
2010-07-27 16:00:00,81.17,307,8.78,1.93,117.6,9.31,14.6,,,,,,,
2010-07-27 16:30:00,80.78,303,8.8,1.97,120,9.54,14.4,,,,,,,
2010-07-27 17:00:00,80.47,303,8.82,2.13,122.4,9.76,14.2,,,,,,,
2010-07-27 17:30:00,79.95,303,8.82,2.5,120.6,9.66,13.9,,,,,,,
2010-07-27 18:00:00,79.83,304,8.81,2.43,120.1,9.64,13.8,,,,,,,
2010-07-27 18:30:00,79.64,306,8.8,2.63,119.9,9.64,13.8,,,,,,,
2010-07-27 19:00:00,79.58,304,8.78,2.43,119.6,9.62,13.8,,,,,,,
2010-07-27 19:30:00,79.31,304,8.78,2.47,116.1,9.37,13.8,,,,,,,
2010-07-27 20:00:00,79.14,304,8.78,2.4,113.7,9.18,13.8,,,,,,,
2010-07-27 20:30:00,78.99,304,8.76,2.7,110.2,8.92,13.8,,,,,,,
2010-07-27 21:00:00,78.92,305,8.76,2.2,109.3,8.85,13.8,,,,,,,
2010-07-27 21:30:00,78.83,304,8.77,2.43,109.9,8.91,13.8,,,,,,,
2010-07-27 22:00:00,78.73,304,8.78,2.2,110.7,8.98,13.7,,,,,,,
2010-07-27 22:30:00,78.72,304,8.76,2.17,109.9,8.91,13.7,,,,,,,
2010-07-27 23:00:00,78.72,305,8.74,2.43,108,8.77,13.7,,,,,,,
2010-07-27 23:30:00,78.63,305,8.74,2.3,108.1,8.78,13.7,,,,,,,
2010-07-28 00:00:00,78.54,305,8.73,2.4,107.8,8.76,13.7,,,,,,,
2010-07-28 00:30:00,78.45,305,8.7,2.1,105,8.55,13.7,,,,,,,
2010-07-28 01:00:00,78.35,305,8.68,2.03,103.7,8.45,13.7,,,,,,,
2010-07-28 01:30:00,78.21,304,8.73,2.2,106.3,8.68,13.7,,,,,,,
2010-07-28 02:00:00,78.1,305,8.7,2.1,104.2,8.51,13.7,,,,,,,
2010-07-28 02:30:00,78.02,305,8.69,2.1,103.2,8.43,13.7,,,,,,,
2010-07-28 03:00:00,77.94,305,8.68,2.17,102.6,8.39,13.6,,,,,,,
2010-07-28 03:30:00,77.82,305,8.68,2.1,101.7,8.33,13.6,,,,,,,
2010-07-28 04:00:00,77.73,304,8.69,2.07,102,8.36,13.7,,,,,,,
2010-07-28 04:30:00,77.63,305,8.67,2.1,100.5,8.25,14.1,,,,,,,
2010-07-28 05:00:00,77.61,304,8.71,2.23,102.7,8.43,14.4,,,,,,,
2010-07-28 05:30:00,77.6,304,8.71,2.1,103.1,8.46,14.6,,,,,,,
2010-07-28 06:00:00,77.58,304,8.71,2.2,102.6,8.42,14.8,,,,,,,
2010-07-28 06:30:00,77.63,304,8.71,2.27,103.2,8.46,15.7,,,,,,,
2010-07-28 07:00:00,,,,,,,16.2,,,,,,,
2010-07-28 07:30:00,,,,,,,16.3,,,,,,,
2010-07-28 08:00:00,77.94,304,8.73,2.87,104.6,8.55,15.9,,,,,,,
2010-07-28 08:30:00,78.06,304,8.73,3.07,104.7,8.55,15.7,,,,,,,
2010-07-28 09:00:00,78.25,304,8.74,2.97,105.1,8.57,15.7,,,,,,,
2010-07-28 09:30:00,78.47,304,8.74,3.1,105.7,8.59,15.7,,,,,,,
2010-07-28 10:00:00,78.74,304,8.76,4.13,106.2,8.61,15.8,,,,,,,
2010-07-28 10:30:00,78.92,305,8.75,4.1,106.4,8.62,15.4,,,,,,,
2010-07-28 11:00:00,79.06,305,8.76,5.57,106.8,8.64,15.3,,,,,,,
2010-07-28 11:30:00,79.42,305,8.74,5.5,106.1,8.54,15.4,,,,,,,
2010-07-28 12:00:00,79.66,305,8.74,7.37,105.9,8.51,15.4,,,,,,,
2010-07-28 12:30:00,79.91,305,8.73,10.77,104.8,8.4,15.1,,,,,,,
2010-07-28 13:00:00,80.13,306,8.74,11.57,104.9,8.4,15.1,,,,,,,
2010-07-28 13:30:00,80.33,306,8.71,13.87,102.7,8.2,15,,,,,,,
2010-07-28 14:00:00,80.45,307,8.7,16.37,102.1,8.14,15,,,,,,,
2010-07-28 14:30:00,80.51,307,8.68,19.93,101,8.05,14.8,,,,,,,
2010-07-28 15:00:00,80.5,308,8.68,18.13,100.8,8.04,14.6,,,,,,,
2010-07-28 15:30:00,80.49,308,8.67,17.43,100.2,7.99,14.2,,,,,,,
2010-07-28 16:00:00,80.46,308,8.64,22.6,99,7.9,14,,,,,,,
2010-07-28 16:30:00,80.45,309,8.62,23.23,98.5,7.85,13.8,,,,,,,
2010-07-28 17:00:00,80.42,310,8.58,30.47,97.3,7.76,13.8,,,,,,,
2010-07-28 17:30:00,80.5,313,8.57,22.47,97.2,7.74,13.8,,,,,,,
2010-07-28 18:00:00,80.54,314,8.55,23.53,96.8,7.71,13.8,,,,,,,
2010-07-28 18:30:00,80.53,315,8.52,26.6,95.6,7.62,13.8,,,,,,,
2010-07-28 19:00:00,80.54,316,8.51,27.7,95.3,7.59,13.8,,,,,,,
2010-07-28 19:30:00,80.47,316,8.5,24.73,94.7,7.55,13.8,,,,,,,
2010-07-28 20:00:00,80.43,315,8.51,23.63,95.2,7.59,13.8,,,,,,,
2010-07-28 20:30:00,80.3,315,8.49,26.6,94.9,7.58,13.8,,,,,,,
2010-07-28 21:00:00,80.28,313,8.52,26.03,95.6,7.63,13.8,,,,,,,
2010-07-28 21:30:00,80.19,314,8.5,27.87,95,7.6,13.8,,,,,,,
2010-07-28 22:00:00,80.14,313,8.5,28.13,94.8,7.58,13.8,,,,,,,
2010-07-28 22:30:00,80.07,313,8.5,29.4,95.1,7.61,13.7,,,,,,,
2010-07-28 23:00:00,79.98,313,8.49,29.33,94.9,7.6,13.7,,,,,,,
2010-07-28 23:30:00,79.8,313,8.47,47.4,94.7,7.6,13.7,,,,,,,
2010-07-29 00:00:00,79.73,312,8.5,29.7,95,7.63,13.7,,,,,,,
2010-07-29 00:30:00,79.6,311,8.53,29.9,95.7,7.69,13.7,,,,,,,
2010-07-29 01:00:00,79.46,311,8.51,28.57,95,7.66,13.7,,,,,,,
2010-07-29 01:30:00,79.22,312,8.5,31.83,94.7,7.65,13.7,,,,,,,
2010-07-29 02:00:00,79.07,311,8.5,28.77,94.4,7.63,13.6,,,,,,,
2010-07-29 02:30:00,78.9,311,8.5,26.33,94.4,7.64,13.6,,,,,,,
2010-07-29 03:00:00,78.34,311,8.48,30.77,94.9,7.73,13.6,,,,,,,
2010-07-29 03:30:00,78.58,310,8.49,17.6,93.8,7.62,13.6,,,,,,,
2010-07-29 04:00:00,78.46,310,8.47,20.23,93.4,7.6,13.8,,,,,,,
2010-07-29 04:30:00,78.35,309,8.5,17.4,94.4,7.69,14.1,,,,,,,
2010-07-29 05:00:00,78.27,309,8.49,16.03,93.9,7.65,14.4,,,,,,,
2010-07-29 05:30:00,78.25,308,8.51,14.57,94.7,7.72,14.5,,,,,,,
2010-07-29 06:00:00,78.1,308,8.5,15.4,94.8,7.74,14.5,,,,,,,
2010-07-29 06:30:00,78.02,308,8.52,13.93,96,7.85,14.7,,,,,,,
2010-07-29 07:00:00,,,,,,,16.1,,,,,,,
2010-08-29 07:30:00,,,,,,,16.1,,,,,,,
2010-08-29 08:00:00,,,,,,,16.2,,,,,,,
2010-08-29 08:30:00,,,,,,,16.6,,,,,,,
2010-08-29 09:00:00,,,,,,,15.9,,,,,,,
2010-08-29 09:30:00,79.12,305,8.71,4.13,104.2,8.42,15.3,,,,,,,
2010-08-29 10:00:00,79.24,305,8.72,3.87,104.9,8.47,15.3,,,,,,,
2010-08-29 10:30:00,79.36,305,8.74,3.37,105.6,8.51,15.3,,,,,,,
2010-08-29 11:00:00,79.54,306,8.74,3.33,106,8.53,15.3,,,,,,,
2010-08-29 11:30:00,79.79,305,8.75,3.2,106.2,8.52,15.5,,,,,,,
2010-08-29 12:00:00,80.09,305,8.72,3.7,105.9,8.48,15.4,,,,,,,
2010-08-29 12:30:00,80.49,306,8.7,4.63,104.9,8.36,15.4,,,,,,,
2010-08-29 13:00:00,80.42,305,8.72,4,106,8.46,15.4,,,,,,,
2010-08-29 13:30:00,80.54,305,8.71,3.97,105.5,8.4,15.1,,,,,,,
2010-08-29 14:00:00,80.63,305,8.73,3.3,106.5,8.47,15,,,,,,,
2010-08-29 14:30:00,80.74,305,8.72,3.07,105.7,8.4,14.9,,,,,,,
2010-08-29 15:00:00,80.66,305,8.72,3.43,106.8,8.5,14.8,,,,,,,
2010-08-29 15:30:00,80.59,308,8.74,4.3,108,8.6,14.7,,,,,,,
2010-08-29 16:00:00,80.47,309,8.76,3.83,109.5,8.73,14.6,,,,,,,
2010-08-29 16:30:00,80.3,308,8.76,3.5,109,8.7,14.5,,,,,,,
2010-08-29 17:00:00,80.1,309,8.77,3.53,108.8,8.71,14.2,,,,,,,
2010-08-29 17:30:00,80,308,8.77,4,109.6,8.78,13.9,,,,,,,
2010-08-29 18:00:00,79.75,308,8.75,4.47,107.3,8.62,13.8,,,,,,,
2010-08-29 18:30:00,79.61,306,8.73,5.67,105.4,8.48,13.8,,,,,,,
2010-08-29 19:00:00,79.35,305,8.72,4.23,104.8,8.44,13.8,,,,,,,
2010-08-29 19:30:00,79.2,305,8.71,4.2,104.1,8.41,13.8,,,,,,,
2010-08-29 20:00:00,78.97,305,8.74,3.97,106.2,8.59,13.8,,,,,,,
2010-08-29 20:30:00,78.89,305,8.71,5.53,103,8.35,13.8,,,,,,,
2010-08-29 21:00:00,78.75,305,8.66,7.63,99.2,8.05,13.8,,,,,,,
2010-08-29 21:30:00,78.67,305,8.68,6.17,100.9,8.19,13.8,,,,,,,
2010-08-29 22:00:00,78.59,305,8.7,6.17,102,8.29,13.7,,,,,,,
2010-08-29 22:30:00,78.45,305,8.7,6.47,102,8.3,13.7,,,,,,,
2010-08-29 23:00:00,78.34,304,8.73,5.7,103,8.39,13.7,,,,,,,
2010-08-29 23:30:00,78.22,304,8.7,6.33,101.6,8.28,13.7,,,,,,,
2010-08-30 00:00:00,78.11,304,8.71,6,101.4,8.28,13.7,,,,,,,
2010-08-30 00:30:00,78,304,8.71,4.87,101.1,8.26,13.7,,,,,,,
2010-08-30 01:00:00,77.88,305,8.7,5.07,100.2,8.2,13.7,,,,,,,
2010-08-30 01:30:00,77.82,305,8.7,4.5,100.5,8.23,13.7,,,,,,,
2010-08-30 02:00:00,77.75,304,8.69,3.93,100,8.19,13.7,,,,,,,
2010-08-30 02:30:00,77.6,305,8.66,4.03,97.8,8.03,13.7,,,,,,,
2010-08-30 03:00:00,77.44,305,8.63,4.33,96.5,7.94,13.6,,,,,,,
2010-08-30 03:30:00,77.33,305,8.63,4.8,96.1,7.91,13.6,,,,,,,
2010-08-30 04:00:00,77.29,305,8.63,4.73,96.2,7.92,13.7,,,,,,,
2010-08-30 04:30:00,77.22,305,8.62,4.93,95.7,7.89,14,,,,,,,
2010-08-30 05:00:00,77.12,305,8.63,4.57,96.2,7.93,14.4,,,,,,,
