times,Turb+,Units
2008-06-02 12:00:00,3.97,NTU+
2008-06-02 12:30:00,3.63,NTU+
2008-06-02 13:00:00,3.43,NTU+
2008-06-02 13:30:00,3.63,NTU+
2008-06-02 14:00:00,3.57,NTU+
2008-06-02 14:30:00,3.37,NTU+
2008-06-02 15:00:00,3.1,NTU+
2008-06-02 15:30:00,2.9,NTU+
2008-06-02 16:00:00,2.83,NTU+
2008-06-02 16:30:00,2.77,NTU+
2008-06-02 17:00:00,3.03,NTU+
2008-06-02 17:30:00,2.8,NTU+
2008-06-02 18:00:00,2.8,NTU+
2008-06-02 18:30:00,2.77,NTU+
2008-06-02 19:00:00,2.43,NTU+
2008-06-02 19:30:00,2.53,NTU+
2008-06-02 20:00:00,2.47,NTU+
2008-06-02 20:30:00,2.4,NTU+
2008-06-02 21:00:00,2.17,NTU+
2008-06-02 21:30:00,2.0,NTU+
2008-06-02 22:00:00,1.8,NTU+
2008-06-02 22:30:00,1.8,NTU+
2008-06-02 23:00:00,1.77,NTU+
2008-06-02 23:30:00,1.83,NTU+
2008-06-03 00:00:00,1.63,NTU+
2008-06-03 00:30:00,1.7,NTU+
2008-06-03 01:00:00,1.4,NTU+
2008-06-03 01:30:00,1.6,NTU+
2008-06-03 02:00:00,1.6,NTU+
2008-06-03 02:30:00,2.0,NTU+
2008-06-03 03:00:00,2.57,NTU+
2008-06-03 03:30:00,2.37,NTU+
2008-06-03 04:00:00,2.87,NTU+
2008-06-03 04:30:00,2.6,NTU+
2008-06-03 05:00:00,2.73,NTU+
2008-06-03 05:30:00,2.6,NTU+
2008-06-03 06:00:00,2.53,NTU+
2008-06-03 06:30:00,2.0,NTU+
2008-06-03 07:00:00,2.27,NTU+
2008-06-03 07:30:00,1.97,NTU+
2008-06-03 08:00:00,2.13,NTU+
2008-06-03 08:30:00,2.03,NTU+
2008-06-03 09:00:00,2.0,NTU+
2008-06-03 09:30:00,1.87,NTU+
2008-06-03 10:00:00,1.8,NTU+
2008-06-03 10:30:00,1.77,NTU+
2008-06-03 11:00:00,1.83,NTU+
2008-06-03 11:30:00,1.47,NTU+
2008-06-03 12:00:00,1.4,NTU+
2008-06-03 12:30:00,1.5,NTU+
2008-06-03 13:00:00,1.2,NTU+
2008-06-03 13:30:00,1.3,NTU+
2008-06-03 14:00:00,1.6,NTU+
2008-06-03 14:30:00,1.6,NTU+
2008-06-03 15:00:00,1.5,NTU+
2008-06-03 15:30:00,1.5,NTU+
2008-06-03 16:00:00,1.43,NTU+
2008-06-03 16:30:00,1.57,NTU+
2008-06-03 17:00:00,1.53,NTU+
2008-06-03 17:30:00,1.63,NTU+
2008-06-03 18:00:00,1.77,NTU+
2008-06-03 18:30:00,1.73,NTU+
2008-06-03 19:00:00,1.6,NTU+
2008-06-03 19:30:00,1.5,NTU+
2008-06-03 20:00:00,1.53,NTU+
2008-06-03 20:30:00,1.63,NTU+
2008-06-03 21:00:00,1.43,NTU+
2008-06-03 21:30:00,1.3,NTU+
2008-06-03 22:00:00,1.23,NTU+
2008-06-03 22:30:00,1.2,NTU+
2008-06-03 23:00:00,1.23,NTU+
2008-06-03 23:30:00,1.23,NTU+
2008-06-04 00:00:00,1.33,NTU+
2008-06-04 00:30:00,1.27,NTU+
2008-06-04 01:00:00,1.33,NTU+
2008-06-04 01:30:00,1.23,NTU+
2008-06-04 02:00:00,1.17,NTU+
2008-06-04 02:30:00,1.4,NTU+
2008-06-04 03:00:00,1.33,NTU+
2008-06-04 03:30:00,1.37,NTU+
2008-06-04 04:00:00,1.2,NTU+
2008-06-04 04:30:00,1.27,NTU+
2008-06-04 05:00:00,1.3,NTU+
2008-06-04 05:30:00,1.4,NTU+
2008-06-04 06:00:00,1.6,NTU+
2008-06-04 06:30:00,1.7,NTU+
2008-06-04 07:00:00,1.57,NTU+
2008-06-04 07:30:00,1.6,NTU+
2008-06-04 08:00:00,1.47,NTU+
2008-06-04 08:30:00,1.57,NTU+
2008-06-04 09:00:00,1.63,NTU+
2008-06-04 09:30:00,1.63,NTU+
2008-06-04 10:00:00,1.57,NTU+
2008-06-04 10:30:00,1.63,NTU+
2008-06-04 11:00:00,1.77,NTU+
2008-06-04 11:30:00,1.8,NTU+
2008-06-04 12:00:00,1.8,NTU+
2008-06-04 12:30:00,1.8,NTU+
2008-06-04 13:00:00,1.7,NTU+
2008-06-04 13:30:00,1.77,NTU+
2008-06-04 14:00:00,2.03,NTU+
2008-06-04 14:30:00,1.7,NTU+
2008-06-04 15:00:00,1.87,NTU+
2008-06-04 15:30:00,1.9,NTU+
2008-06-04 16:00:00,1.77,NTU+
2008-06-04 16:30:00,1.8,NTU+
2008-06-04 17:00:00,1.77,NTU+
2008-06-04 17:30:00,1.83,NTU+
2008-06-04 18:00:00,1.8,NTU+
2008-06-04 18:30:00,1.77,NTU+
2008-06-04 19:00:00,1.83,NTU+
2008-06-04 19:30:00,1.77,NTU+
2008-06-04 20:00:00,1.73,NTU+
2008-06-04 20:30:00,1.67,NTU+
2008-06-04 21:00:00,1.8,NTU+
2008-06-04 21:30:00,1.87,NTU+
2008-06-04 22:00:00,1.6,NTU+
2008-06-04 22:30:00,1.63,NTU+
2008-06-04 23:00:00,1.7,NTU+
2008-06-04 23:30:00,1.77,NTU+
2008-06-05 00:00:00,1.73,NTU+
2008-06-05 00:30:00,1.6,NTU+
2008-06-05 01:00:00,1.67,NTU+
2008-06-05 01:30:00,1.73,NTU+
2008-06-05 02:00:00,1.83,NTU+
2008-06-05 02:30:00,1.8,NTU+
2008-06-05 03:00:00,1.9,NTU+
2008-06-05 03:30:00,1.8,NTU+
2008-06-05 04:00:00,1.77,NTU+
2008-06-05 04:30:00,1.77,NTU+
2008-06-05 05:00:00,1.7,NTU+
2008-06-05 05:30:00,1.87,NTU+
2008-06-05 06:00:00,1.87,NTU+
2008-06-05 06:30:00,2.03,NTU+
2008-06-05 07:00:00,2.03,NTU+
2008-06-05 07:30:00,1.77,NTU+
2008-06-05 08:00:00,1.7,NTU+
2008-06-05 08:30:00,2.03,NTU+
2008-06-05 09:00:00,2.07,NTU+
2008-06-05 09:30:00,1.97,NTU+
2008-06-05 10:00:00,1.9,NTU+
2008-06-05 10:30:00,2.07,NTU+
2008-06-05 11:00:00,2.1,NTU+
2008-06-05 11:30:00,2.27,NTU+
2008-06-05 12:00:00,2.93,NTU+
2008-06-05 12:30:00,2.57,NTU+
2008-06-05 13:00:00,2.43,NTU+
2008-06-05 13:30:00,2.43,NTU+
2008-06-05 14:00:00,2.33,NTU+
2008-06-05 14:30:00,2.37,NTU+
2008-06-05 15:00:00,2.13,NTU+
2008-06-05 15:30:00,2.2,NTU+
2008-06-05 16:00:00,2.13,NTU+
2008-06-05 16:30:00,1.9,NTU+
2008-06-05 17:00:00,1.93,NTU+
2008-06-05 17:30:00,1.77,NTU+
2008-06-05 18:00:00,1.87,NTU+
2008-06-05 18:30:00,1.67,NTU+
2008-06-05 19:00:00,1.6,NTU+
2008-06-05 19:30:00,1.5,NTU+
2008-06-05 20:00:00,1.57,NTU+
2008-06-05 20:30:00,1.37,NTU+
2008-06-05 21:00:00,1.4,NTU+
2008-06-05 21:30:00,1.33,NTU+
2008-06-05 22:00:00,1.53,NTU+
2008-06-05 22:30:00,1.4,NTU+
2008-06-05 23:00:00,1.33,NTU+
2008-06-05 23:30:00,1.33,NTU+
2008-06-06 00:00:00,1.67,NTU+
2008-06-06 00:30:00,1.97,NTU+
2008-06-06 01:00:00,1.73,NTU+
2008-06-06 01:30:00,2.0,NTU+
2008-06-06 02:00:00,1.6,NTU+
2008-06-06 02:30:00,1.53,NTU+
2008-06-06 03:00:00,1.5,NTU+
2008-06-06 03:30:00,1.6,NTU+
2008-06-06 04:00:00,2.03,NTU+
2008-06-06 04:30:00,2.7,NTU+
2008-06-06 05:00:00,2.23,NTU+
2008-06-06 05:30:00,2.6,NTU+
2008-06-06 06:00:00,2.27,NTU+
2008-06-06 06:30:00,2.47,NTU+
2008-06-06 07:00:00,2.03,NTU+
2008-06-06 07:30:00,1.97,NTU+
2008-06-06 08:00:00,1.83,NTU+
2008-06-06 08:30:00,1.7,NTU+
2008-06-06 09:00:00,1.63,NTU+
2008-06-06 09:30:00,1.53,NTU+
2008-06-06 10:00:00,1.37,NTU+
2008-06-06 10:30:00,1.37,NTU+
2008-06-06 11:00:00,1.23,NTU+
2008-06-06 11:30:00,1.5,NTU+
2008-06-06 12:00:00,1.07,NTU+
2008-06-06 12:30:00,0.93,NTU+
2008-06-06 13:00:00,1.03,NTU+
2008-06-06 13:30:00,1.03,NTU+
2008-06-06 14:00:00,0.77,NTU+
2008-06-06 14:30:00,1.03,NTU+
2008-06-06 15:00:00,1.1,NTU+
2008-06-06 15:30:00,1.17,NTU+
2008-06-06 16:00:00,1.33,NTU+
2008-06-06 16:30:00,1.1,NTU+
2008-06-06 17:00:00,1.17,NTU+
2008-06-06 17:30:00,1.17,NTU+
2008-06-06 18:00:00,1.17,NTU+
2008-06-06 18:30:00,1.0,NTU+
2008-06-06 19:00:00,0.97,NTU+
2008-06-06 19:30:00,0.93,NTU+
2008-06-06 20:00:00,0.9,NTU+
2008-06-06 20:30:00,0.93,NTU+
2008-06-06 21:00:00,0.87,NTU+
2008-06-06 21:30:00,0.87,NTU+
2008-06-06 22:00:00,2.03,NTU+
2008-06-06 22:30:00,0.77,NTU+
2008-06-06 23:00:00,0.8,NTU+
2008-06-06 23:30:00,0.8,NTU+
2008-06-07 00:00:00,0.77,NTU+
2008-06-07 00:30:00,1.2,NTU+
2008-06-07 01:00:00,1.17,NTU+
2008-06-07 01:30:00,1.2,NTU+
2008-06-07 02:00:00,1.03,NTU+
2008-06-07 02:30:00,1.2,NTU+
2008-06-07 03:00:00,2.13,NTU+
2008-06-07 03:30:00,1.83,NTU+
2008-06-07 04:00:00,2.43,NTU+
2008-06-07 04:30:00,1.8,NTU+
2008-06-07 05:00:00,2.1,NTU+
2008-06-07 05:30:00,1.5,NTU+
2008-06-07 06:00:00,1.73,NTU+
2008-06-07 06:30:00,1.9,NTU+
2008-06-07 07:00:00,1.97,NTU+
2008-06-07 07:30:00,2.07,NTU+
2008-06-07 08:00:00,1.8,NTU+
2008-06-07 08:30:00,1.73,NTU+
2008-06-07 09:00:00,1.4,NTU+
2008-06-07 09:30:00,1.3,NTU+
2008-06-07 10:00:00,1.23,NTU+
2008-06-07 10:30:00,1.17,NTU+
2008-06-07 11:00:00,1.13,NTU+
2008-06-07 11:30:00,1.33,NTU+
2008-06-07 12:00:00,1.3,NTU+
2008-06-07 12:30:00,1.4,NTU+
2008-06-07 13:00:00,1.5,NTU+
2008-06-07 13:30:00,1.23,NTU+
2008-06-07 14:00:00,1.13,NTU+
2008-06-07 14:30:00,1.2,NTU+
2008-06-07 15:00:00,1.13,NTU+
2008-06-07 15:30:00,1.27,NTU+
2008-06-07 16:00:00,1.4,NTU+
2008-06-07 16:30:00,1.43,NTU+
2008-06-07 17:00:00,1.23,NTU+
2008-06-07 17:30:00,1.17,NTU+
2008-06-07 18:00:00,1.23,NTU+
2008-06-07 18:30:00,1.2,NTU+
2008-06-07 19:00:00,1.13,NTU+
2008-06-07 19:30:00,1.0,NTU+
2008-06-07 20:00:00,0.9,NTU+
2008-06-07 20:30:00,1.13,NTU+
2008-06-07 21:00:00,1.03,NTU+
2008-06-07 21:30:00,1.17,NTU+
2008-06-07 22:00:00,0.87,NTU+
2008-06-07 22:30:00,1.0,NTU+
2008-06-07 23:00:00,0.83,NTU+
2008-06-07 23:30:00,0.83,NTU+
2008-06-08 00:00:00,0.87,NTU+
2008-06-08 00:30:00,0.97,NTU+
2008-06-08 01:00:00,0.77,NTU+
2008-06-08 01:30:00,0.87,NTU+
2008-06-08 02:00:00,0.93,NTU+
2008-06-08 02:30:00,1.13,NTU+
2008-06-08 03:00:00,1.4,NTU+
2008-06-08 03:30:00,2.2,NTU+
2008-06-08 04:00:00,1.6,NTU+
2008-06-08 04:30:00,2.4,NTU+
2008-06-08 05:00:00,1.6,NTU+
2008-06-08 05:30:00,7.17,NTU+
2008-06-08 06:00:00,7.03,NTU+
2008-06-08 06:30:00,10.5,NTU+
2008-06-08 07:00:00,11.67,NTU+
2008-06-08 07:30:00,12.13,NTU+
2008-06-08 08:00:00,12.1,NTU+
2008-06-08 08:30:00,9.77,NTU+
2008-06-08 09:00:00,9.83,NTU+
2008-06-08 09:30:00,12.2,NTU+
2008-06-08 10:00:00,15.63,NTU+
2008-06-08 10:30:00,18.13,NTU+
2008-06-08 11:00:00,15.43,NTU+
2008-06-08 11:30:00,15.83,NTU+
2008-06-08 12:00:00,13.37,NTU+
2008-06-08 12:30:00,14.6,NTU+
2008-06-08 13:00:00,12.5,NTU+
2008-06-08 13:30:00,14.3,NTU+
2008-06-08 14:00:00,9.13,NTU+
2008-06-08 14:30:00,9.13,NTU+
2008-06-08 15:00:00,9.8,NTU+
2008-06-08 15:30:00,11.9,NTU+
2008-06-08 16:00:00,14.63,NTU+
2008-06-08 16:30:00,13.23,NTU+
2008-06-08 17:00:00,16.4,NTU+
2008-06-08 17:30:00,17.8,NTU+
2008-06-08 18:00:00,15.57,NTU+
2008-06-08 18:30:00,11.93,NTU+
2008-06-08 19:00:00,8.83,NTU+
2008-06-08 19:30:00,7.13,NTU+
2008-06-08 20:00:00,7.63,NTU+
2008-06-08 20:30:00,8.23,NTU+
2008-06-08 21:00:00,8.67,NTU+
2008-06-08 21:30:00,9.17,NTU+
2008-06-08 22:00:00,7.17,NTU+
2008-06-08 22:30:00,6.9,NTU+
2008-06-08 23:00:00,5.2,NTU+
2008-06-08 23:30:00,8.43,NTU+
2008-06-09 00:00:00,6.7,NTU+
2008-06-09 00:30:00,5.5,NTU+
2008-06-09 01:00:00,5.27,NTU+
2008-06-09 01:30:00,5.77,NTU+
2008-06-09 02:00:00,5.8,NTU+
2008-06-09 02:30:00,8.97,NTU+
2008-06-09 03:00:00,9.7,NTU+
2008-06-09 03:30:00,10.33,NTU+
2008-06-09 04:00:00,8.33,NTU+
2008-06-09 04:30:00,8.4,NTU+
2008-06-09 05:00:00,8.37,NTU+
2008-06-09 05:30:00,11.0,NTU+
2008-06-09 06:00:00,7.27,NTU+
2008-06-09 06:30:00,7.07,NTU+
2008-06-09 07:00:00,8.23,NTU+
2008-06-09 07:30:00,6.67,NTU+
2008-06-09 08:00:00,6.03,NTU+
2008-06-09 08:30:00,7.43,NTU+
2008-06-09 09:00:00,7.1,NTU+
2008-06-09 09:30:00,8.17,NTU+
2008-06-09 10:00:00,7.17,NTU+
2008-06-09 10:30:00,6.23,NTU+
2008-06-09 11:00:00,4.9,NTU+
2008-06-09 11:30:00,5.07,NTU+
2008-06-09 12:00:00,4.9,NTU+
2008-06-09 12:30:00,5.47,NTU+
2008-06-09 13:00:00,5.3,NTU+
2008-06-09 13:30:00,4.77,NTU+
2008-06-09 14:00:00,4.73,NTU+
2008-06-09 14:30:00,4.7,NTU+
2008-06-09 15:00:00,4.57,NTU+
2008-06-09 15:30:00,4.6,NTU+
2008-06-09 16:00:00,4.53,NTU+
2008-06-09 16:30:00,4.4,NTU+
2008-06-09 17:00:00,4.27,NTU+
2008-06-09 17:30:00,3.63,NTU+
2008-06-09 18:00:00,3.77,NTU+
2008-06-09 18:30:00,4.0,NTU+
2008-06-09 19:00:00,3.3,NTU+
2008-06-09 19:30:00,3.87,NTU+
2008-06-09 20:00:00,8.1,NTU+
2008-06-09 20:30:00,8.47,NTU+
2008-06-09 21:00:00,8.07,NTU+
2008-06-09 21:30:00,6.43,NTU+
2008-06-09 22:00:00,5.93,NTU+
2008-06-09 22:30:00,7.47,NTU+
2008-06-09 23:00:00,5.57,NTU+
2008-06-09 23:30:00,4.7,NTU+
2008-06-10 00:00:00,6.4,NTU+
2008-06-10 00:30:00,6.97,NTU+
2008-06-10 01:00:00,5.67,NTU+
2008-06-10 01:30:00,4.43,NTU+
2008-06-10 02:00:00,3.77,NTU+
2008-06-10 02:30:00,3.3,NTU+
2008-06-10 03:00:00,3.57,NTU+
2008-06-10 03:30:00,4.7,NTU+
2008-06-10 04:00:00,5.67,NTU+
2008-06-10 04:30:00,6.73,NTU+
2008-06-10 05:00:00,8.23,NTU+
2008-06-10 05:30:00,4.5,NTU+
2008-06-10 06:00:00,5.97,NTU+
2008-06-10 06:30:00,4.87,NTU+
2008-06-10 07:00:00,6.6,NTU+
2008-06-10 07:30:00,5.63,NTU+
2008-06-10 08:00:00,4.43,NTU+
2008-06-10 08:30:00,4.83,NTU+
2008-06-10 09:00:00,3.47,NTU+
2008-06-10 09:30:00,4.8,NTU+
2008-06-10 10:00:00,6.47,NTU+
2008-06-10 10:30:00,8.97,NTU+
2008-06-10 11:00:00,13.23,NTU+
2008-06-10 11:30:00,15.33,NTU+
2008-06-10 12:00:00,21.27,NTU+
2008-06-10 12:30:00,22.17,NTU+
2008-06-10 13:00:00,25.9,NTU+
2008-06-10 13:30:00,23.33,NTU+
2008-06-10 14:00:00,19.6,NTU+
2008-06-10 14:30:00,24.17,NTU+
2008-06-10 15:00:00,20.63,NTU+
2008-06-10 15:30:00,15.67,NTU+
2008-06-10 16:00:00,16.47,NTU+
2008-06-10 16:30:00,15.67,NTU+
2008-06-10 17:00:00,13.7,NTU+
2008-06-10 17:30:00,13.1,NTU+
2008-06-10 18:00:00,13.37,NTU+
2008-06-10 18:30:00,11.23,NTU+
2008-06-10 19:00:00,10.93,NTU+
2008-06-10 19:30:00,10.57,NTU+
2008-06-10 20:00:00,8.7,NTU+
2008-06-10 20:30:00,8.07,NTU+
2008-06-10 21:00:00,9.03,NTU+
2008-06-10 21:30:00,7.93,NTU+
2008-06-10 22:00:00,8.03,NTU+
2008-06-10 22:30:00,7.77,NTU+
2008-06-10 23:00:00,7.33,NTU+
2008-06-10 23:30:00,7.8,NTU+
2008-06-11 00:00:00,9.43,NTU+
2008-06-11 00:30:00,9.3,NTU+
2008-06-11 01:00:00,8.43,NTU+
2008-06-11 01:30:00,8.4,NTU+
2008-06-11 02:00:00,7.7,NTU+
2008-06-11 02:30:00,7.27,NTU+
2008-06-11 03:00:00,7.1,NTU+
2008-06-11 03:30:00,7.03,NTU+
2008-06-11 04:00:00,6.73,NTU+
2008-06-11 04:30:00,6.33,NTU+
2008-06-11 05:00:00,6.33,NTU+
2008-06-11 05:30:00,6.03,NTU+
2008-06-11 06:00:00,5.9,NTU+
2008-06-11 06:30:00,6.27,NTU+
2008-06-11 07:00:00,4.83,NTU+
2008-06-11 07:30:00,4.63,NTU+
2008-06-11 08:00:00,4.9,NTU+
2008-06-11 08:30:00,5.5,NTU+
2008-06-11 09:00:00,5.33,NTU+
2008-06-11 09:30:00,5.47,NTU+
2008-06-11 10:00:00,5.63,NTU+
2008-06-11 10:30:00,5.67,NTU+
2008-06-11 11:00:00,5.43,NTU+
2008-06-11 11:30:00,4.77,NTU+
2008-06-11 12:00:00,4.73,NTU+
2008-06-11 12:30:00,4.7,NTU+
2008-06-11 13:00:00,4.47,NTU+
2008-06-11 13:30:00,4.33,NTU+
2008-06-11 14:00:00,4.1,NTU+
2008-06-11 14:30:00,4.37,NTU+
2008-06-11 15:00:00,4.2,NTU+
2008-06-11 15:30:00,4.23,NTU+
2008-06-11 16:00:00,4.43,NTU+
2008-06-11 16:30:00,4.67,NTU+
2008-06-11 17:00:00,4.57,NTU+
2008-06-11 17:30:00,4.63,NTU+
2008-06-11 18:00:00,4.6,NTU+
2008-06-11 18:30:00,4.7,NTU+
2008-06-11 19:00:00,4.47,NTU+
2008-06-11 19:30:00,4.0,NTU+
2008-06-11 20:00:00,3.7,NTU+
2008-06-11 20:30:00,3.6,NTU+
2008-06-11 21:00:00,3.87,NTU+
2008-06-11 21:30:00,3.73,NTU+
2008-06-11 22:00:00,3.4,NTU+
2008-06-11 22:30:00,3.23,NTU+
2008-06-11 23:00:00,3.37,NTU+
2008-06-11 23:30:00,3.27,NTU+
2008-06-12 00:00:00,3.13,NTU+
2008-06-12 00:30:00,2.77,NTU+
2008-06-12 01:00:00,2.67,NTU+
2008-06-12 01:30:00,2.3,NTU+
2008-06-12 02:00:00,3.27,NTU+
2008-06-12 02:30:00,2.77,NTU+
2008-06-12 03:00:00,2.67,NTU+
2008-06-12 03:30:00,2.77,NTU+
2008-06-12 04:00:00,2.8,NTU+
2008-06-12 04:30:00,2.97,NTU+
2008-06-12 05:00:00,2.7,NTU+
2008-06-12 05:30:00,2.93,NTU+
2008-06-12 06:00:00,2.63,NTU+
2008-06-12 06:30:00,2.33,NTU+
2008-06-12 07:00:00,3.1,NTU+
2008-06-12 07:30:00,2.9,NTU+
2008-06-12 08:00:00,2.7,NTU+
2008-06-12 08:30:00,2.37,NTU+
2008-06-12 09:00:00,2.37,NTU+
2008-06-12 09:30:00,2.17,NTU+
2008-06-12 10:00:00,2.0,NTU+
2008-06-12 10:30:00,1.97,NTU+
2008-06-12 11:00:00,2.13,NTU+
2008-06-12 11:30:00,2.07,NTU+
2008-06-12 12:00:00,2.17,NTU+
2008-06-12 12:30:00,2.13,NTU+
2008-06-12 13:00:00,2.7,NTU+
2008-06-12 13:30:00,2.0,NTU+
2008-06-12 14:00:00,1.93,NTU+
2008-06-12 14:30:00,1.9,NTU+
2008-06-12 15:00:00,1.93,NTU+
2008-06-12 15:30:00,1.83,NTU+
2008-06-12 16:00:00,1.8,NTU+
2008-06-12 16:30:00,1.73,NTU+
2008-06-12 17:00:00,1.77,NTU+
2008-06-12 17:30:00,1.93,NTU+
2008-06-12 18:00:00,1.73,NTU+
2008-06-12 18:30:00,1.83,NTU+
2008-06-12 19:00:00,1.8,NTU+
2008-06-12 19:30:00,1.9,NTU+
2008-06-12 20:00:00,1.87,NTU+
2008-06-12 20:30:00,1.73,NTU+
2008-06-12 21:00:00,1.9,NTU+
2008-06-12 21:30:00,1.77,NTU+
2008-06-12 22:00:00,1.87,NTU+
2008-06-12 22:30:00,1.53,NTU+
2008-06-12 23:00:00,1.47,NTU+
2008-06-12 23:30:00,1.5,NTU+
2008-06-13 00:00:00,1.6,NTU+
2008-06-13 00:30:00,1.73,NTU+
2008-06-13 01:00:00,1.53,NTU+
2008-06-13 01:30:00,1.43,NTU+
2008-06-13 02:00:00,1.2,NTU+
2008-06-13 02:30:00,1.23,NTU+
2008-06-13 03:00:00,1.23,NTU+
2008-06-13 03:30:00,1.27,NTU+
2008-06-13 04:00:00,1.13,NTU+
2008-06-13 04:30:00,1.27,NTU+
2008-06-13 05:00:00,1.1,NTU+
2008-06-13 05:30:00,1.17,NTU+
2008-06-13 06:00:00,1.2,NTU+
2008-06-13 06:30:00,1.57,NTU+
2008-06-13 07:00:00,1.53,NTU+
2008-06-13 07:30:00,1.53,NTU+
2008-06-13 08:00:00,1.53,NTU+
2008-06-13 08:30:00,1.43,NTU+
2008-06-13 09:00:00,1.47,NTU+
2008-06-13 09:30:00,1.4,NTU+
2008-06-13 10:00:00,1.33,NTU+
2008-06-13 10:30:00,1.17,NTU+
2008-06-13 11:00:00,1.1,NTU+
2008-06-13 11:30:00,1.07,NTU+
2008-06-13 12:00:00,1.1,NTU+
2008-06-13 12:30:00,0.93,NTU+
2008-06-13 13:00:00,1.0,NTU+
2008-06-13 13:30:00,1.07,NTU+
2008-06-13 14:00:00,1.0,NTU+
2008-06-13 14:30:00,0.87,NTU+
2008-06-13 15:00:00,0.83,NTU+
2008-06-13 15:30:00,0.8,NTU+
2008-06-13 16:00:00,0.93,NTU+
2008-06-13 16:30:00,1.13,NTU+
2008-06-13 17:00:00,0.97,NTU+
2008-06-13 17:30:00,0.9,NTU+
2008-06-13 18:00:00,0.9,NTU+
2008-06-13 18:30:00,2.27,NTU+
2008-06-13 19:00:00,4.17,NTU+
2008-06-13 19:30:00,6.27,NTU+
2008-06-13 20:00:00,3.43,NTU+
2008-06-13 20:30:00,4.13,NTU+
2008-06-13 21:00:00,3.07,NTU+
2008-06-13 21:30:00,3.3,NTU+
2008-06-13 22:00:00,4.27,NTU+
2008-06-13 22:30:00,3.47,NTU+
2008-06-13 23:00:00,3.5,NTU+
2008-06-13 23:30:00,3.4,NTU+
2008-06-14 00:00:00,2.57,NTU+
2008-06-14 00:30:00,3.47,NTU+
2008-06-14 01:00:00,3.93,NTU+
2008-06-14 01:30:00,3.23,NTU+
2008-06-14 02:00:00,2.9,NTU+
2008-06-14 02:30:00,3.97,NTU+
2008-06-14 03:00:00,2.9,NTU+
2008-06-14 03:30:00,2.53,NTU+
2008-06-14 04:00:00,2.53,NTU+
2008-06-14 04:30:00,3.5,NTU+
2008-06-14 05:00:00,3.43,NTU+
2008-06-14 05:30:00,3.17,NTU+
2008-06-14 06:00:00,3.13,NTU+
2008-06-14 06:30:00,3.0,NTU+
2008-06-14 07:00:00,3.63,NTU+
2008-06-14 07:30:00,3.07,NTU+
2008-06-14 08:00:00,3.33,NTU+
2008-06-14 08:30:00,3.07,NTU+
2008-06-14 09:00:00,3.17,NTU+
2008-06-14 09:30:00,2.5,NTU+
2008-06-14 10:00:00,2.2,NTU+
2008-06-14 10:30:00,1.77,NTU+
2008-06-14 11:00:00,1.93,NTU+
2008-06-14 11:30:00,1.73,NTU+
2008-06-14 12:00:00,1.47,NTU+
2008-06-14 12:30:00,2.7,NTU+
2008-06-14 13:00:00,2.8,NTU+
2008-06-14 13:30:00,2.23,NTU+
2008-06-14 14:00:00,1.97,NTU+
2008-06-14 14:30:00,1.9,NTU+
2008-06-14 15:00:00,1.97,NTU+
2008-06-14 15:30:00,1.9,NTU+
2008-06-14 16:00:00,2.47,NTU+
2008-06-14 16:30:00,2.27,NTU+
2008-06-14 17:00:00,2.3,NTU+
2008-06-14 17:30:00,2.2,NTU+
2008-06-14 18:00:00,1.9,NTU+
2008-06-14 18:30:00,2.53,NTU+
2008-06-14 19:00:00,2.67,NTU+
2008-06-14 19:30:00,2.33,NTU+
2008-06-14 20:00:00,2.5,NTU+
2008-06-14 20:30:00,2.5,NTU+
2008-06-14 21:00:00,1.9,NTU+
2008-06-14 21:30:00,1.97,NTU+
2008-06-14 22:00:00,1.9,NTU+
2008-06-14 22:30:00,2.37,NTU+
2008-06-14 23:00:00,1.8,NTU+
2008-06-14 23:30:00,1.9,NTU+
2008-06-15 00:00:00,1.8,NTU+
2008-06-15 00:30:00,1.63,NTU+
2008-06-15 01:00:00,1.6,NTU+
2008-06-15 01:30:00,1.63,NTU+
2008-06-15 02:00:00,1.73,NTU+
2008-06-15 02:30:00,1.53,NTU+
2008-06-15 03:00:00,1.3,NTU+
2008-06-15 03:30:00,1.3,NTU+
2008-06-15 04:00:00,1.43,NTU+
2008-06-15 04:30:00,1.3,NTU+
2008-06-15 05:00:00,1.2,NTU+
2008-06-15 05:30:00,1.1,NTU+
2008-06-15 06:00:00,1.27,NTU+
2008-06-15 06:30:00,1.27,NTU+
2008-06-15 07:00:00,1.47,NTU+
2008-06-15 07:30:00,1.47,NTU+
2008-06-15 08:00:00,1.47,NTU+
2008-06-15 08:30:00,1.37,NTU+
2008-06-15 09:00:00,1.27,NTU+
2008-06-15 09:30:00,1.1,NTU+
2008-06-15 10:00:00,1.23,NTU+
2008-06-15 10:30:00,1.27,NTU+
2008-06-15 11:00:00,1.37,NTU+
2008-06-15 11:30:00,1.4,NTU+
2008-06-15 12:00:00,1.4,NTU+
2008-06-15 12:30:00,1.37,NTU+
2008-06-15 13:00:00,1.6,NTU+
2008-06-15 13:30:00,1.63,NTU+
2008-06-15 14:00:00,2.0,NTU+
2008-06-15 14:30:00,1.9,NTU+
2008-06-15 15:00:00,2.43,NTU+
2008-06-15 15:30:00,1.97,NTU+
2008-06-15 16:00:00,2.3,NTU+
2008-06-15 16:30:00,2.3,NTU+
2008-06-15 17:00:00,2.37,NTU+
